trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
194,2025-05-16T09:45:00-04:00,OKLO,SELL,SELL,2519,39.21,1.0,-1487.2099999999907,-1.483394708808934
195,2025-05-19T14:00:00-04:00,OKLO,BUY,BUY,2562,39.08,1.0,,
196,2025-05-19T14:05:00-04:00,OKLO,SELL,SELL,2562,38.66,1.0,-1077.0400000000043,-1.0757065541554733
197,2025-05-19T15:45:00-04:00,OKLO,BUY,BUY,2543,39.32,1.0,,
198,2025-05-20T09:30:00-04:00,OKLO,SELL,SELL,2543,38.38,1.0,-2391.419999999994,-2.3916170692465
199,2025-05-20T14:05:00-04:00,OKLO,BUY,BUY,2574,38.76,1.0,,
200,2025-05-20T14:10:00-04:00,OKLO,SELL,SELL,2574,38.55,1.0,-541.5400000000022,-0.5427925480839608
201,2025-05-21T12:30:00-04:00,OKLO,BUY,BUY,2570,38.8,1.0,,
202,2025-05-21T13:05:00-04:00,OKLO,SELL,SELL,2570,39.09,1.0,744.3000000000161,0.7464123469418616
203,2025-05-22T10:30:00-04:00,OKLO,BUY,BUY,2600,38.38,1.0,,
204,2025-05-22T10:35:00-04:00,OKLO,SELL,SELL,2600,37.87,1.0,-1327.0000000000132,-1.3298058904288181
205,2025-05-22T11:10:00-04:00,OKLO,BUY,BUY,2530,39.38,1.0,,
206,2025-05-22T11:25:00-04:00,OKLO,SELL,SELL,2530,39.37,1.0,-26.300000000012943,-0.026397035502520205
207,2025-05-22T13:35:00-04:00,OKLO,BUY,BUY,2519,39.55,1.0,,
208,2025-05-22T13:45:00-04:00,OKLO,SELL,SELL,2519,40.24,1.0,1737.1100000000122,1.7436058034206559
209,2025-05-23T09:30:00-04:00,OKLO,BUY,BUY,2174,45.92,1.0,,
210,2025-05-23T09:50:00-04:00,OKLO,SELL,SELL,2174,47.64,1.0,3738.2799999999975,3.7446053874204277
211,2025-05-23T09:55:00-04:00,OKLO,BUY,BUY,2068,48.45,1.0,,
212,2025-05-23T10:15:00-04:00,OKLO,SELL,SELL,2068,49.38,1.0,1922.2399999999993,1.9184874385701558
213,2025-05-27T11:35:00-04:00,OKLO,BUY,BUY,1897,52.92,1.0,,
214,2025-05-27T12:15:00-04:00,OKLO,SELL,SELL,1897,53.21,1.0,549.1299999999984,0.5469954051310152
215,2025-05-27T13:40:00-04:00,OKLO,BUY,BUY,1862,53.95,1.0,,
216,2025-05-27T14:00:00-04:00,OKLO,SELL,SELL,1862,54.04,1.0,166.5799999999931,0.16582400834594394
217,2025-05-28T09:30:00-04:00,OKLO,BUY,BUY,1810,55.48,1.0,,
218,2025-05-28T09:35:00-04:00,OKLO,SELL,SELL,1810,54.52,1.0,-1738.5999999999888,-1.7313318688147048
219,2025-05-30T15:35:00-04:00,OKLO,BUY,BUY,1928,52.02,1.0,,
220,2025-05-30T15:50:00-04:00,OKLO,SELL,SELL,1928,52.88,1.0,1657.079999999999,1.6521967672347597
221,2025-06-02T15:50:00-04:00,OKLO,BUY,BUY,1897,52.95,1.0,,
222,2025-06-02T15:55:00-04:00,OKLO,SELL,SELL,1897,52.44,1.0,-968.4700000000097,-0.9641587640863973
223,2025-06-03T09:30:00-04:00,OKLO,BUY,BUY,1721,58.31,1.0,,
224,2025-06-03T09:35:00-04:00,OKLO,SELL,SELL,1721,54.95,1.0,-5783.559999999999,-5.763243988615729
225,2025-06-04T13:50:00-04:00,OKLO,BUY,BUY,2041,48.87,1.0,,
226,2025-06-04T14:05:00-04:00,OKLO,SELL,SELL,2041,48.85,1.0,-41.81999999999188,-0.041927052342738594
227,2025-06-06T12:25:00-04:00,OKLO,BUY,BUY,2010,49.63,1.0,,
228,2025-06-06T12:40:00-04:00,OKLO,SELL,SELL,2010,49.4,1.0,-463.300000000008,-0.4644271647288048
229,2025-06-06T13:45:00-04:00,OKLO,BUY,BUY,1990,50.1,1.0,,
230,2025-06-06T14:20:00-04:00,OKLO,SELL,SELL,1990,50.21,1.0,217.89999999999887,0.21855566700100187
231,2025-06-09T13:00:00-04:00,OKLO,BUY,BUY,1893,52.69,1.0,,
232,2025-06-09T13:20:00-04:00,OKLO,SELL,SELL,1893,52.75,1.0,112.5800000000043,0.11286988372236847
233,2025-06-09T15:05:00-04:00,OKLO,BUY,BUY,1871,53.32,1.0,,
234,2025-06-09T15:30:00-04:00,OKLO,SELL,SELL,1871,53.48,1.0,298.35999999999365,0.2990696324238089
235,2025-06-09T15:35:00-04:00,OKLO,BUY,BUY,1848,53.98,1.0,,
236,2025-06-10T09:30:00-04:00,OKLO,SELL,SELL,1848,54.79,1.0,1495.8800000000042,1.499538273572211
237,2025-06-11T09:30:00-04:00,OKLO,BUY,BUY,1823,54.81,1.0,,
238,2025-06-11T09:35:00-04:00,OKLO,SELL,SELL,1823,55.93,1.0,2040.7599999999954,2.0424014780679185
239,2025-06-11T09:50:00-04:00,OKLO,BUY,BUY,1728,57.96,1.0,,
240,2025-06-11T10:00:00-04:00,OKLO,SELL,SELL,1728,61.8,1.0,6634.519999999993,6.624194206071568
241,2025-06-11T10:05:00-04:00,OKLO,BUY,BUY,1615,62.39,1.0,,
242,2025-06-11T10:35:00-04:00,OKLO,SELL,SELL,1615,66.0,1.0,5829.149999999999,5.785133809411095
243,2025-06-11T13:35:00-04:00,OKLO,BUY,BUY,1496,67.76,1.0,,
244,2025-06-11T13:55:00-04:00,OKLO,SELL,SELL,1496,66.86,1.0,-1347.4000000000085,-1.3291906201797934
245,2025-06-12T13:10:00-04:00,OKLO,BUY,BUY,1476,68.57,1.0,,
246,2025-06-12T13:25:00-04:00,OKLO,SELL,SELL,1476,68.64,1.0,102.32000000001091,0.10109640993133005
247,2025-06-12T13:35:00-04:00,OKLO,BUY,BUY,1451,69.77,1.0,,
248,2025-06-12T13:50:00-04:00,OKLO,SELL,SELL,1451,69.48,1.0,-421.7899999999885,-0.416635098911684
249,2025-06-23T15:50:00-04:00,OKLO,BUY,BUY,1837,55.08,1.0,,
250,2025-06-24T09:30:00-04:00,OKLO,SELL,SELL,1837,58.46,1.0,6208.060000000005,6.135479728997852
251,2025-06-24T09:50:00-04:00,OKLO,BUY,BUY,1710,59.56,1.0,,
252,2025-06-24T10:10:00-04:00,OKLO,SELL,SELL,1710,59.36,1.0,-343.0000000000049,-0.3367743886513952
253,2025-06-24T11:55:00-04:00,OKLO,BUY,BUY,1685,60.4,1.0,,
254,2025-06-24T12:10:00-04:00,OKLO,SELL,SELL,1685,60.29,1.0,-186.34999999999906,-0.18309997543600987
255,2025-06-27T09:30:00-04:00,OKLO,BUY,BUY,1722,59.11,1.0,,
256,2025-06-27T09:35:00-04:00,OKLO,SELL,SELL,1722,57.3,1.0,-3117.820000000004,-3.063039980382841
257,2025-06-30T14:25:00-04:00,OKLO,BUY,BUY,1790,56.68,1.0,,
258,2025-06-30T14:30:00-04:00,OKLO,SELL,SELL,1790,56.36,1.0,-573.8000000000005,-0.5655531046283105
259,2025-07-03T09:30:00-04:00,OKLO,BUY,BUY,1947,52.09,1.0,,
260,2025-07-03T09:40:00-04:00,OKLO,SELL,SELL,1947,51.69,1.0,-779.8000000000111,-0.7688801336774833
261,2025-07-03T11:55:00-04:00,OKLO,BUY,BUY,1891,53.58,1.0,,
262,2025-07-03T12:15:00-04:00,OKLO,SELL,SELL,1891,53.66,1.0,150.2799999999968,0.14832100581933616
