trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
11,2025-04-23T09:30:00-04:00,OKLO,BUY,Breakout > $21.98 | ADX=31.9 | RSI=72.2 | Vol spike 1.5x | SPY bullish | SL=$22.70 | TP=$23.63,4338,23.01,1.0,,
12,2025-04-23T10:15:00-04:00,OKLO,SELL,Take profit hit at $23.82 (TP: $23.63),4338,23.82,1.0,3512.7799999999943,3.519171519313371
13,2025-04-24T09:30:00-04:00,OKLO,BUY,Breakout > $23.98 | ADX=28.2 | RSI=70.5 | Vol spike 1.5x | SPY bullish | SL=$24.26 | TP=$25.46,4062,24.66,1.0,,
14,2025-04-24T11:15:00-04:00,OKLO,SELL,Price $24.46 < 5-SMA $24.86,4062,24.46,1.0,-813.3999999999971,-0.8120202152502439
15,2025-05-01T10:45:00-04:00,OKLO,BUY,Breakout > $26.00 | ADX=47.5 | RSI=89.8 | Vol spike 1.5x | SPY bullish | SL=$25.88 | TP=$27.33,3797,26.36,1.0,,
16,2025-05-01T11:45:00-04:00,OKLO,SELL,Price $26.18 < 5-SMA $26.40,3797,26.18,1.0,-684.4599999999989,-0.6838450864982197
17,2025-05-06T14:15:00-04:00,OKLO,BUY,Breakout > $26.17 | ADX=33.3 | RSI=68.9 | Vol spike 1.5x | SPY bullish | SL=$26.68 | TP=$28.23,3677,27.2,1.0,,
18,2025-05-06T15:15:00-04:00,OKLO,SELL,Take profit hit at $28.82 (TP: $28.23),3677,28.82,1.0,5955.740000000003,5.954822957264585
19,2025-05-07T15:45:00-04:00,OKLO,BUY,Breakout > $26.96 | ADX=26.3 | RSI=67.6 | Vol spike 1.5x | SPY bullish | SL=$26.76 | TP=$27.75,3714,27.09,1.0,,
20,2025-05-08T10:00:00-04:00,OKLO,SELL,Price $27.00 < 5-SMA $27.01,3714,27.0,1.0,-335.2599999999995,-0.3332165163915765
21,2025-05-13T09:30:00-04:00,OKLO,BUY,Breakout > $29.09 | ADX=33.8 | RSI=77.2 | Vol spike 1.5x | SPY bullish | SL=$30.49 | TP=$31.82,3252,30.93,1.0,,
22,2025-05-13T10:30:00-04:00,OKLO,SELL,Price $30.53 < 5-SMA $30.70,3252,30.53,1.0,-1301.7999999999954,-1.2942241296347654
23,2025-05-13T10:45:00-04:00,OKLO,BUY,Breakout > $31.35 | ADX=40.7 | RSI=75.0 | Vol spike 1.5x | SPY bullish | SL=$30.92 | TP=$32.84,3183,31.56,1.0,,
24,2025-05-13T11:45:00-04:00,OKLO,SELL,Price $31.58 < 5-SMA $31.67,3183,31.58,1.0,62.65999999999865,0.06237526937037675
25,2025-05-14T09:30:00-04:00,OKLO,BUY,Breakout > $32.63 | ADX=50.5 | RSI=86.7 | Vol spike 1.5x | SPY bullish | SL=$37.14 | TP=$39.67,2645,37.98,1.0,,
26,2025-05-14T10:00:00-04:00,OKLO,SELL,Stop loss hit at $35.81 (SL: $37.14),2645,35.81,1.0,-5740.649999999986,-5.714472003750804
27,2025-05-19T10:15:00-04:00,OKLO,BUY,Breakout > $37.87 | ADX=33.6 | RSI=63.8 | Vol spike 1.5x | SPY bullish | SL=$37.77 | TP=$39.81,2597,38.45,1.0,,
28,2025-05-19T10:45:00-04:00,OKLO,SELL,Stop loss hit at $37.69 (SL: $37.77),2597,37.69,1.0,-1974.7200000000132,-1.9775746289769414
29,2025-05-19T15:45:00-04:00,OKLO,BUY,Breakout > $39.15 | ADX=33.7 | RSI=76.9 | Vol spike 1.5x | SPY bullish | SL=$39.19 | TP=$40.80,2509,39.73,1.0,,
30,2025-05-20T09:30:00-04:00,OKLO,SELL,Stop loss hit at $38.90 (SL: $39.19),2509,38.9,1.0,-2083.4699999999957,-2.090083651699067
31,2025-05-23T09:30:00-04:00,OKLO,BUY,Breakout > $40.43 | ADX=43.0 | RSI=87.2 | Vol spike 1.5x | SPY bullish | SL=$45.92 | TP=$48.92,2120,46.92,1.0,,
32,2025-05-23T10:00:00-04:00,OKLO,SELL,Take profit hit at $50.92 (TP: $48.92),2120,50.92,1.0,8479.0,8.52405817149452
33,2025-05-23T11:15:00-04:00,OKLO,BUY,Breakout > $50.92 | ADX=61.9 | RSI=86.5 | Vol spike 1.5x | SPY bullish | SL=$49.28 | TP=$54.91,1961,51.16,1.0,,
34,2025-05-23T11:45:00-04:00,OKLO,SELL,Stop loss hit at $48.77 (SL: $49.28),1961,48.77,1.0,-4687.789999999987,-4.672568640397031
35,2025-05-28T09:30:00-04:00,OKLO,BUY,Breakout > $54.48 | ADX=30.7 | RSI=67.1 | Vol spike 1.5x | SPY bullish | SL=$53.81 | TP=$56.58,1824,54.73,1.0,,
36,2025-05-28T11:00:00-04:00,OKLO,SELL,Take profit hit at $56.96 (TP: $56.58),1824,56.96,1.0,4066.5200000000073,4.0735052467972155
37,2025-06-03T09:30:00-04:00,OKLO,BUY,Breakout > $53.15 | ADX=24.7 | RSI=83.0 | Vol spike 1.5x | SPY bullish | SL=$54.16 | TP=$56.92,1820,55.08,1.0,,
38,2025-06-03T09:45:00-04:00,OKLO,SELL,Stop loss hit at $51.68 (SL: $54.16),1820,51.68,1.0,-6188.999999999997,-6.173775469691738
39,2025-06-06T13:45:00-04:00,OKLO,BUY,Breakout > $49.84 | ADX=49.1 | RSI=74.8 | Vol spike 1.5x | SPY bullish | SL=$49.59 | TP=$51.51,1983,50.23,1.0,,
40,2025-06-06T14:30:00-04:00,OKLO,SELL,Stop loss hit at $49.58 (SL: $49.59),1983,49.58,1.0,-1289.949999999997,-1.295038335122527
41,2025-06-09T15:00:00-04:00,OKLO,BUY,Breakout > $53.23 | ADX=62.3 | RSI=72.2 | Vol spike 1.5x | SPY bullish | SL=$53.09 | TP=$54.66,1856,53.61,1.0,,
42,2025-06-10T09:30:00-04:00,OKLO,SELL,Take profit hit at $54.82 (TP: $54.66),1856,54.82,1.0,2244.7600000000016,2.2560138997374515
43,2025-06-11T09:45:00-04:00,OKLO,BUY,Breakout > $56.44 | ADX=39.7 | RSI=88.9 | Vol spike 1.5x | SPY bullish | SL=$58.18 | TP=$61.22,1685,59.19,1.0,,
44,2025-06-11T10:00:00-04:00,OKLO,SELL,Take profit hit at $62.82 (TP: $61.22),1685,62.82,1.0,6115.550000000005,6.131728565820923
45,2025-06-11T10:15:00-04:00,OKLO,BUY,Breakout > $63.38 | ADX=46.2 | RSI=94.2 | Vol spike 1.5x | SPY bullish | SL=$63.39 | TP=$67.93,1546,64.9,1.0,,
46,2025-06-11T11:30:00-04:00,OKLO,SELL,Price $66.14 < 5-SMA $66.59,1546,66.14,1.0,1916.039999999992,1.9096160516024012
47,2025-07-03T11:45:00-04:00,OKLO,BUY,Breakout > $53.53 | ADX=59.7 | RSI=76.6 | Vol spike 1.5x | SPY bullish | SL=$52.84 | TP=$55.07,1876,53.58,1.0,,
48,2025-07-03T12:45:00-04:00,OKLO,SELL,Price $53.72 < 5-SMA $53.85,1876,53.72,1.0,261.64000000000107,0.26029407141552563
49,2025-07-07T15:30:00-04:00,OKLO,BUY,Breakout > $55.15 | ADX=41.3 | RSI=72.1 | Vol spike 1.5x | SPY bullish | SL=$55.07 | TP=$57.20,1803,55.78,1.0,,
50,2025-07-08T10:00:00-04:00,OKLO,SELL,Price $55.50 < 5-SMA $55.95,1803,55.5,1.0,-505.8400000000021,-0.5029613510036678
51,2025-07-11T10:15:00-04:00,OKLO,BUY,Breakout > $56.42 | ADX=40.6 | RSI=71.9 | Vol spike 1.5x | SPY bullish | SL=$56.32 | TP=$58.55,1761,57.06,1.0,,
52,2025-07-11T11:00:00-04:00,OKLO,SELL,Stop loss hit at $55.19 (SL: $56.32),1761,55.19,1.0,-3294.070000000008,-3.278214587326942
53,2025-07-14T14:00:00-04:00,OKLO,BUY,Breakout > $59.37 | ADX=21.0 | RSI=78.0 | Vol spike 1.5x | SPY bullish | SL=$59.11 | TP=$62.01,1667,60.08,1.0,,
54,2025-07-14T15:45:00-04:00,OKLO,SELL,Take profit hit at $62.40 (TP: $62.01),1667,62.4,1.0,3866.4400000000005,3.860480961587694
