timestamp,open,high,low,close,volume,average,barCount
2025-07-15 09:30:00-04:00,319.68,321.2,317.75,319.74,2742573.0,319.553,12224
2025-07-15 09:35:00-04:00,319.8,320.21,318.16,319.28,1493562.0,319.212,7103
2025-07-15 09:40:00-04:00,319.24,320.14,317.6,318.89,1445952.0,318.489,6614
2025-07-15 09:45:00-04:00,318.79,320.18,318.25,319.05,1353414.0,319.244,5737
2025-07-15 09:50:00-04:00,319.01,319.2,316.9,317.34,1373975.0,317.927,5631
2025-07-15 09:55:00-04:00,317.31,318.3,316.74,318.14,1143434.0,317.587,4724
2025-07-15 10:00:00-04:00,318.17,318.96,317.8,318.31,885049.0,318.424,3925
2025-07-15 10:05:00-04:00,318.28,319.36,318.14,318.67,960066.0,318.94,3943
2025-07-15 10:10:00-04:00,318.66,319.05,317.62,318.14,861196.0,318.258,3485
2025-07-15 10:15:00-04:00,318.14,318.47,317.05,317.57,863735.0,317.665,3737
2025-07-15 10:20:00-04:00,317.6,317.67,316.42,317.4,966713.0,317.058,4414
2025-07-15 10:25:00-04:00,317.35,317.91,316.88,317.66,638977.0,317.479,2726
2025-07-15 10:30:00-04:00,317.5,317.52,315.8,316.34,1115314.0,316.444,4775
2025-07-15 10:35:00-04:00,316.3,317.0,316.26,316.75,556707.0,316.711,2464
2025-07-15 10:40:00-04:00,316.72,316.75,314.1,314.88,1767276.0,315.052,7955
2025-07-15 10:45:00-04:00,314.87,315.45,314.63,314.99,706890.0,315.056,3414
2025-07-15 10:50:00-04:00,315.0,315.33,313.55,314.13,1125532.0,314.247,4880
2025-07-15 10:55:00-04:00,314.12,314.34,312.97,313.39,1043337.0,313.513,4417
2025-07-15 11:00:00-04:00,313.39,314.2,312.8,312.96,998099.0,313.566,4479
2025-07-15 11:05:00-04:00,312.96,313.75,312.7,313.25,907213.0,313.21,3913
2025-07-15 11:10:00-04:00,313.23,313.78,313.02,313.04,649275.0,313.442,3022
2025-07-15 11:15:00-04:00,313.11,313.88,312.96,313.23,627648.0,313.363,2862
2025-07-15 11:20:00-04:00,313.2,314.21,312.77,314.13,864438.0,313.566,3629
2025-07-15 11:25:00-04:00,314.13,314.36,313.54,314.07,788755.0,314.023,3331
2025-07-15 11:30:00-04:00,314.12,314.28,313.2,313.63,616877.0,313.883,2563
2025-07-15 11:35:00-04:00,313.59,314.48,313.5,314.4,551821.0,314.146,2216
2025-07-15 11:40:00-04:00,314.38,314.87,314.14,314.23,618614.0,314.481,2408
2025-07-15 11:45:00-04:00,314.28,314.71,314.08,314.6,404032.0,314.437,1754
2025-07-15 11:50:00-04:00,314.6,314.68,313.6,313.83,502792.0,314.001,2132
2025-07-15 11:55:00-04:00,313.83,314.39,313.74,314.16,356025.0,314.102,1561
