timestamp,open,high,low,close,volume,average,barCount
2025-07-15 09:30:00-04:00,627.53,627.86,626.86,626.91,1619685.0,627.46,8852
2025-07-15 09:35:00-04:00,626.89,627.16,626.49,626.51,936328.0,626.855,6137
2025-07-15 09:40:00-04:00,626.52,626.52,625.88,626.35,1171426.0,626.226,7586
2025-07-15 09:45:00-04:00,626.35,626.65,625.81,625.96,850045.0,626.207,5560
2025-07-15 09:50:00-04:00,625.93,626.42,625.92,626.12,541433.0,626.208,3786
2025-07-15 09:55:00-04:00,626.14,626.31,625.58,625.65,762869.0,625.971,5022
2025-07-15 10:00:00-04:00,625.67,625.84,625.26,625.48,808629.0,625.601,5209
2025-07-15 10:05:00-04:00,625.5,625.95,625.38,625.79,592165.0,625.748,3941
2025-07-15 10:10:00-04:00,625.78,626.25,625.72,626.21,544647.0,626.045,3343
2025-07-15 10:15:00-04:00,626.2,626.4,625.73,626.17,484903.0,626.043,3133
2025-07-15 10:20:00-04:00,626.16,626.24,625.85,626.01,441097.0,626.073,2667
2025-07-15 10:25:00-04:00,626.0,626.02,625.37,625.48,742032.0,625.603,4312
2025-07-15 10:30:00-04:00,625.49,625.58,624.82,625.39,958754.0,625.28,6075
2025-07-15 10:35:00-04:00,625.41,625.51,624.84,625.12,709719.0,625.15,4564
2025-07-15 10:40:00-04:00,625.12,625.2,624.7,624.92,753015.0,624.914,4981
2025-07-15 10:45:00-04:00,624.89,625.39,624.89,625.2,540932.0,625.172,3800
2025-07-15 10:50:00-04:00,625.18,625.31,624.07,624.4,1042153.0,624.542,6473
2025-07-15 10:55:00-04:00,624.41,624.41,623.8,623.89,1033248.0,624.052,6341
2025-07-15 11:00:00-04:00,623.89,624.45,623.88,624.34,844185.0,624.189,5442
2025-07-15 11:05:00-04:00,624.33,624.87,624.32,624.66,674106.0,624.581,4424
2025-07-15 11:10:00-04:00,624.67,624.85,624.24,624.24,593069.0,624.648,3706
2025-07-15 11:15:00-04:00,624.25,624.49,624.16,624.37,737982.0,624.32,4833
2025-07-15 11:20:00-04:00,624.36,625.05,624.31,625.0,610652.0,624.706,3974
2025-07-15 11:25:00-04:00,625.0,625.21,624.87,625.1,514966.0,625.045,3073
2025-07-15 11:30:00-04:00,625.12,625.22,624.53,624.77,543011.0,624.901,3717
2025-07-15 11:35:00-04:00,624.79,624.95,624.55,624.82,506886.0,624.738,3501
2025-07-15 11:40:00-04:00,624.81,625.22,624.77,625.03,361875.0,625.0,2565
2025-07-15 11:45:00-04:00,625.03,625.39,624.97,625.31,402128.0,625.225,2611
2025-07-15 11:50:00-04:00,625.31,625.32,624.82,624.87,411361.0,625.064,2689
2025-07-15 11:55:00-04:00,624.85,624.91,624.51,624.83,519478.0,624.727,3315
2025-07-15 12:00:00-04:00,624.85,624.99,624.67,624.92,316966.0,624.825,2141
2025-07-15 12:05:00-04:00,624.92,624.98,624.22,624.24,469142.0,624.559,2914
2025-07-15 12:10:00-04:00,624.24,624.47,624.01,624.33,767967.0,624.237,4353
2025-07-15 12:15:00-04:00,624.33,624.61,624.25,624.39,357639.0,624.465,2190
2025-07-15 12:20:00-04:00,624.39,624.68,624.26,624.42,426256.0,624.521,2509
2025-07-15 12:25:00-04:00,624.43,624.49,624.14,624.27,390012.0,624.295,2537
2025-07-15 12:30:00-04:00,624.27,624.58,624.22,624.23,418429.0,624.411,2583
2025-07-15 12:35:00-04:00,624.23,624.28,623.81,624.06,432895.0,624.031,2810
2025-07-15 12:40:00-04:00,624.05,624.27,623.85,624.16,344900.0,624.047,2071
2025-07-15 12:45:00-04:00,624.16,624.39,624.15,624.19,424060.0,624.289,2626
2025-07-15 12:50:00-04:00,624.19,624.35,623.86,623.91,424237.0,624.151,2788
2025-07-15 12:55:00-04:00,623.9,624.09,623.01,623.22,1251381.0,623.384,8340
2025-07-15 13:00:00-04:00,623.22,623.72,623.16,623.5,727954.0,623.505,4610
2025-07-15 13:05:00-04:00,623.49,623.62,623.24,623.25,367762.0,623.453,2594
2025-07-15 13:10:00-04:00,623.25,623.58,623.25,623.39,439655.0,623.414,3147
2025-07-15 13:15:00-04:00,623.39,623.52,622.95,623.48,729393.0,623.261,4851
2025-07-15 13:20:00-04:00,623.47,623.83,623.39,623.73,487820.0,623.594,3116
2025-07-15 13:25:00-04:00,623.72,623.89,623.5,623.86,505573.0,623.732,3447
2025-07-15 13:30:00-04:00,623.85,624.1,623.85,624.08,472867.0,623.959,3208
2025-07-15 13:35:00-04:00,624.08,624.39,624.04,624.29,438916.0,624.234,2929
2025-07-15 13:40:00-04:00,624.29,624.35,623.91,624.09,417661.0,624.085,2886
2025-07-15 13:45:00-04:00,624.1,624.22,624.01,624.04,307174.0,624.118,2137
2025-07-15 13:50:00-04:00,624.05,624.42,623.9,624.41,372478.0,624.167,2547
2025-07-15 13:55:00-04:00,624.41,624.62,624.34,624.58,401457.0,624.483,2313
2025-07-15 14:00:00-04:00,624.59,624.69,624.29,624.54,666563.0,624.488,4377
2025-07-15 14:05:00-04:00,624.54,624.71,624.43,624.69,372227.0,624.61,2355
2025-07-15 14:10:00-04:00,624.69,624.82,624.63,624.74,280552.0,624.736,1981
2025-07-15 14:15:00-04:00,624.74,624.87,624.56,624.57,350896.0,624.748,2441
2025-07-15 14:20:00-04:00,624.57,624.83,624.57,624.76,334954.0,624.749,2374
2025-07-15 14:25:00-04:00,624.76,624.8,624.53,624.6,357897.0,624.624,2198
2025-07-15 14:30:00-04:00,624.6,624.83,624.59,624.74,379377.0,624.744,2555
2025-07-15 14:35:00-04:00,624.74,624.74,624.33,624.56,535634.0,624.515,3728
2025-07-15 14:40:00-04:00,624.56,624.67,624.31,624.35,425039.0,624.458,3053
2025-07-15 14:45:00-04:00,624.35,624.55,624.29,624.43,425100.0,624.458,2836
2025-07-15 14:50:00-04:00,624.43,624.53,623.81,623.98,809773.0,624.114,5040
2025-07-15 14:55:00-04:00,623.97,623.99,623.25,623.28,1278859.0,623.487,8613
2025-07-15 15:00:00-04:00,623.27,623.78,623.01,623.6,1116849.0,623.454,7452
2025-07-15 15:05:00-04:00,623.57,623.6,623.3,623.47,562939.0,623.456,3897
2025-07-15 15:10:00-04:00,623.46,623.66,623.38,623.52,622831.0,623.527,4298
2025-07-15 15:15:00-04:00,623.52,623.69,623.3,623.66,652972.0,623.513,4355
2025-07-15 15:20:00-04:00,623.66,623.78,623.36,623.5,678877.0,623.565,4793
2025-07-15 15:25:00-04:00,623.5,623.54,623.16,623.29,623253.0,623.337,4369
2025-07-15 15:30:00-04:00,623.31,623.51,623.23,623.24,818936.0,623.381,5352
2025-07-15 15:35:00-04:00,623.24,623.46,623.19,623.42,559105.0,623.314,3865
2025-07-15 15:40:00-04:00,623.43,623.78,623.4,623.66,845663.0,623.636,5117
2025-07-15 15:45:00-04:00,623.65,623.72,623.35,623.65,769222.0,623.533,4975
2025-07-15 15:50:00-04:00,623.65,623.8,622.98,623.09,1662481.0,623.236,10800
2025-07-15 15:55:00-04:00,623.08,623.34,622.07,622.12,3912903.0,622.631,20961
