timestamp,value,cash,positions_value
2025-04-29 12:35:00,250000.0,250000.0,0.0
2025-04-29 12:40:00,250000.0,250000.0,0.0
2025-04-29 12:45:00,250000.0,250000.0,0.0
2025-04-29 12:50:00,250000.0,250000.0,0.0
2025-04-29 12:55:00,250000.0,250000.0,0.0
2025-04-30 06:30:00,250000.0,250000.0,0.0
2025-04-30 06:35:00,250000.0,250000.0,0.0
2025-04-30 06:40:00,250000.0,250000.0,0.0
2025-04-30 06:45:00,250000.0,250000.0,0.0
2025-04-30 06:50:00,250000.0,250000.0,0.0
2025-04-30 06:55:00,250000.0,250000.0,0.0
2025-04-30 07:00:00,250000.0,250000.0,0.0
2025-04-30 07:05:00,250000.0,250000.0,0.0
2025-04-30 07:10:00,250000.0,250000.0,0.0
2025-04-30 07:15:00,250000.0,250000.0,0.0
2025-04-30 07:20:00,250000.0,250000.0,0.0
2025-04-30 07:25:00,250000.0,250000.0,0.0
2025-04-30 07:30:00,250000.0,250000.0,0.0
2025-04-30 07:35:00,250000.0,250000.0,0.0
2025-04-30 07:40:00,250000.0,250000.0,0.0
2025-04-30 07:45:00,250000.0,250000.0,0.0
2025-04-30 07:50:00,250000.0,250000.0,0.0
2025-04-30 07:55:00,250000.0,250000.0,0.0
2025-04-30 08:00:00,250000.0,250000.0,0.0
2025-04-30 08:05:00,250000.0,250000.0,0.0
2025-04-30 08:10:00,250000.0,250000.0,0.0
2025-04-30 08:15:00,250000.0,250000.0,0.0
2025-04-30 08:20:00,250000.0,250000.0,0.0
2025-04-30 08:25:00,250000.0,250000.0,0.0
2025-04-30 08:30:00,250000.0,250000.0,0.0
2025-04-30 08:35:00,250000.0,250000.0,0.0
2025-04-30 08:40:00,250000.0,250000.0,0.0
2025-04-30 08:45:00,250000.0,250000.0,0.0
2025-04-30 08:50:00,250000.0,250000.0,0.0
2025-04-30 08:55:00,250000.0,250000.0,0.0
2025-04-30 09:00:00,250000.0,250000.0,0.0
2025-04-30 09:05:00,250000.0,250000.0,0.0
2025-04-30 09:10:00,250000.0,250000.0,0.0
2025-04-30 09:15:00,250000.0,250000.0,0.0
2025-04-30 09:20:00,250000.0,250000.0,0.0
2025-04-30 09:25:00,250000.0,250000.0,0.0
2025-04-30 09:30:00,250000.0,250000.0,0.0
2025-04-30 09:35:00,250000.0,250000.0,0.0
2025-04-30 09:40:00,250000.0,250000.0,0.0
2025-04-30 09:45:00,250000.0,250000.0,0.0
2025-04-30 09:50:00,250000.0,250000.0,0.0
2025-04-30 09:55:00,250000.0,250000.0,0.0
2025-04-30 10:00:00,250000.0,250000.0,0.0
2025-04-30 10:05:00,250000.0,250000.0,0.0
2025-04-30 10:10:00,250000.0,250000.0,0.0
2025-04-30 10:15:00,250000.0,250000.0,0.0
2025-04-30 10:20:00,250000.0,250000.0,0.0
2025-04-30 10:25:00,250000.0,250000.0,0.0
2025-04-30 10:30:00,250000.0,250000.0,0.0
2025-04-30 10:35:00,250000.0,250000.0,0.0
2025-04-30 10:40:00,250000.0,250000.0,0.0
2025-04-30 10:45:00,250000.0,250000.0,0.0
2025-04-30 10:50:00,250000.0,250000.0,0.0
2025-04-30 10:55:00,250000.0,250000.0,0.0
2025-04-30 11:00:00,250000.0,250000.0,0.0
2025-04-30 11:05:00,250000.0,250000.0,0.0
2025-04-30 11:10:00,250000.0,250000.0,0.0
2025-04-30 11:15:00,250000.0,250000.0,0.0
2025-04-30 11:20:00,250000.0,250000.0,0.0
2025-04-30 11:25:00,250000.0,250000.0,0.0
2025-04-30 11:30:00,250000.0,250000.0,0.0
2025-04-30 11:35:00,250000.0,250000.0,0.0
2025-04-30 11:40:00,250000.0,250000.0,0.0
2025-04-30 11:45:00,250000.0,250000.0,0.0
2025-04-30 11:50:00,250000.0,250000.0,0.0
2025-04-30 11:55:00,250000.0,250000.0,0.0
2025-04-30 12:00:00,250000.0,250000.0,0.0
2025-04-30 12:05:00,250000.0,250000.0,0.0
2025-04-30 12:10:00,250000.0,250000.0,0.0
2025-04-30 12:15:00,250000.0,250000.0,0.0
2025-04-30 12:20:00,250000.0,250000.0,0.0
2025-04-30 12:25:00,250000.0,250000.0,0.0
2025-04-30 12:30:00,250000.0,250000.0,0.0
2025-04-30 12:35:00,250000.0,250000.0,0.0
2025-04-30 12:40:00,250000.0,250000.0,0.0
2025-04-30 12:45:00,250000.0,250000.0,0.0
2025-04-30 12:50:00,250000.0,250000.0,0.0
2025-04-30 12:55:00,250000.0,250000.0,0.0
2025-05-01 06:30:00,250000.0,250000.0,0.0
2025-05-01 06:35:00,250000.0,250000.0,0.0
2025-05-01 06:40:00,250000.0,250000.0,0.0
2025-05-01 06:45:00,250000.0,250000.0,0.0
2025-05-01 06:50:00,250000.0,250000.0,0.0
2025-05-01 06:55:00,250000.0,250000.0,0.0
2025-05-01 07:00:00,250000.0,250000.0,0.0
2025-05-01 07:05:00,250000.0,250000.0,0.0
2025-05-01 07:10:00,250000.0,250000.0,0.0
2025-05-01 07:15:00,250000.0,250000.0,0.0
2025-05-01 07:20:00,250000.0,250000.0,0.0
2025-05-01 07:25:00,250000.0,250000.0,0.0
2025-05-01 07:30:00,250000.0,250000.0,0.0
2025-05-01 07:35:00,250000.0,250000.0,0.0
2025-05-01 07:40:00,250000.0,250000.0,0.0
2025-05-01 07:45:00,250000.0,250000.0,0.0
2025-05-01 07:50:00,250000.0,250000.0,0.0
2025-05-01 07:55:00,250000.0,250000.0,0.0
2025-05-01 08:00:00,250000.0,250000.0,0.0
2025-05-01 08:05:00,250000.0,250000.0,0.0
2025-05-01 08:10:00,250000.0,250000.0,0.0
2025-05-01 08:15:00,250000.0,250000.0,0.0
2025-05-01 08:20:00,250000.0,250000.0,0.0
2025-05-01 08:25:00,250000.0,250000.0,0.0
2025-05-01 08:30:00,250000.0,250000.0,0.0
2025-05-01 08:35:00,250000.0,250000.0,0.0
2025-05-01 08:40:00,250000.0,250000.0,0.0
2025-05-01 08:45:00,250000.0,250000.0,0.0
2025-05-01 08:50:00,250000.0,250000.0,0.0
2025-05-01 08:55:00,250000.0,250000.0,0.0
2025-05-01 09:00:00,250000.0,250000.0,0.0
2025-05-01 09:05:00,250000.0,250000.0,0.0
2025-05-01 09:10:00,250000.0,250000.0,0.0
2025-05-01 09:15:00,250000.0,250000.0,0.0
2025-05-01 09:20:00,250000.0,250000.0,0.0
2025-05-01 09:25:00,250000.0,250000.0,0.0
2025-05-01 09:30:00,250000.0,250000.0,0.0
2025-05-01 09:35:00,250000.0,250000.0,0.0
2025-05-01 09:40:00,250000.0,250000.0,0.0
2025-05-01 09:45:00,250000.0,250000.0,0.0
2025-05-01 09:50:00,250000.0,250000.0,0.0
2025-05-01 09:55:00,250000.0,250000.0,0.0
2025-05-01 10:00:00,250000.0,250000.0,0.0
2025-05-01 10:05:00,250000.0,250000.0,0.0
2025-05-01 10:10:00,250000.0,250000.0,0.0
2025-05-01 10:15:00,250000.0,250000.0,0.0
2025-05-01 10:20:00,250000.0,250000.0,0.0
2025-05-01 10:25:00,250000.0,250000.0,0.0
2025-05-01 10:30:00,250000.0,250000.0,0.0
2025-05-01 10:35:00,250000.0,250000.0,0.0
2025-05-01 10:40:00,250000.0,250000.0,0.0
2025-05-01 10:45:00,250000.0,250000.0,0.0
2025-05-01 10:50:00,250000.0,250000.0,0.0
2025-05-01 10:55:00,250000.0,250000.0,0.0
2025-05-01 11:00:00,250000.0,250000.0,0.0
2025-05-01 11:05:00,250000.0,250000.0,0.0
2025-05-01 11:10:00,250000.0,250000.0,0.0
2025-05-01 11:15:00,250000.0,250000.0,0.0
2025-05-01 11:20:00,250000.0,250000.0,0.0
2025-05-01 11:25:00,250000.0,250000.0,0.0
2025-05-01 11:30:00,250000.0,250000.0,0.0
2025-05-01 11:35:00,250000.0,250000.0,0.0
2025-05-01 11:40:00,250000.0,250000.0,0.0
2025-05-01 11:45:00,250000.0,250000.0,0.0
2025-05-01 11:50:00,250000.0,250000.0,0.0
2025-05-01 11:55:00,250000.0,250000.0,0.0
2025-05-01 12:00:00,250000.0,250000.0,0.0
2025-05-01 12:05:00,250000.0,250000.0,0.0
2025-05-01 12:10:00,250000.0,250000.0,0.0
2025-05-01 12:15:00,250000.0,250000.0,0.0
2025-05-01 12:20:00,250000.0,250000.0,0.0
2025-05-01 12:25:00,250000.0,250000.0,0.0
2025-05-01 12:30:00,250000.0,250000.0,0.0
2025-05-01 12:35:00,250000.0,250000.0,0.0
2025-05-01 12:40:00,250000.0,250000.0,0.0
2025-05-01 12:45:00,250000.0,250000.0,0.0
2025-05-01 12:50:00,250000.0,250000.0,0.0
2025-05-01 12:55:00,250000.0,250000.0,0.0
2025-05-02 06:30:00,250000.0,250000.0,0.0
2025-05-02 06:35:00,250000.0,250000.0,0.0
2025-05-02 06:40:00,250000.0,250000.0,0.0
2025-05-02 06:45:00,250000.0,250000.0,0.0
2025-05-02 06:50:00,250000.0,250000.0,0.0
2025-05-02 06:55:00,250000.0,250000.0,0.0
2025-05-02 07:00:00,250000.0,250000.0,0.0
2025-05-02 07:05:00,250000.0,250000.0,0.0
2025-05-02 07:10:00,250000.0,250000.0,0.0
2025-05-02 07:15:00,250000.0,250000.0,0.0
2025-05-02 07:20:00,250000.0,250000.0,0.0
2025-05-02 07:25:00,250000.0,250000.0,0.0
2025-05-02 07:30:00,250000.0,250000.0,0.0
2025-05-02 07:35:00,250000.0,250000.0,0.0
2025-05-02 07:40:00,250000.0,250000.0,0.0
2025-05-02 07:45:00,250000.0,250000.0,0.0
2025-05-02 07:50:00,250000.0,250000.0,0.0
2025-05-02 07:55:00,250000.0,250000.0,0.0
2025-05-02 08:00:00,250000.0,250000.0,0.0
2025-05-02 08:05:00,250000.0,250000.0,0.0
2025-05-02 08:10:00,250000.0,250000.0,0.0
2025-05-02 08:15:00,250000.0,250000.0,0.0
2025-05-02 08:20:00,250000.0,250000.0,0.0
2025-05-02 08:25:00,250000.0,250000.0,0.0
2025-05-02 08:30:00,250000.0,250000.0,0.0
2025-05-02 08:35:00,250000.0,250000.0,0.0
2025-05-02 08:40:00,250000.0,250000.0,0.0
2025-05-02 08:45:00,250000.0,250000.0,0.0
2025-05-02 08:50:00,250000.0,250000.0,0.0
2025-05-02 08:55:00,250000.0,250000.0,0.0
2025-05-02 09:00:00,250000.0,250000.0,0.0
2025-05-02 09:05:00,250000.0,250000.0,0.0
2025-05-02 09:10:00,250000.0,250000.0,0.0
2025-05-02 09:15:00,250000.0,250000.0,0.0
2025-05-02 09:20:00,250000.0,250000.0,0.0
2025-05-02 09:25:00,250000.0,250000.0,0.0
2025-05-02 09:30:00,250000.0,250000.0,0.0
2025-05-02 09:35:00,250000.0,250000.0,0.0
2025-05-02 09:40:00,250000.0,250000.0,0.0
2025-05-02 09:45:00,250000.0,250000.0,0.0
2025-05-02 09:50:00,250000.0,250000.0,0.0
2025-05-02 09:55:00,250000.0,250000.0,0.0
2025-05-02 10:00:00,250000.0,250000.0,0.0
2025-05-02 10:05:00,250000.0,250000.0,0.0
2025-05-02 10:10:00,250000.0,250000.0,0.0
2025-05-02 10:15:00,250000.0,250000.0,0.0
2025-05-02 10:20:00,250000.0,250000.0,0.0
2025-05-02 10:25:00,250000.0,250000.0,0.0
2025-05-02 10:30:00,250000.0,250000.0,0.0
2025-05-02 10:35:00,250000.0,250000.0,0.0
2025-05-02 10:40:00,250000.0,250000.0,0.0
2025-05-02 10:45:00,250000.0,250000.0,0.0
2025-05-02 10:50:00,250000.0,250000.0,0.0
2025-05-02 10:55:00,250000.0,250000.0,0.0
2025-05-02 11:00:00,250000.0,250000.0,0.0
2025-05-02 11:05:00,250000.0,250000.0,0.0
2025-05-02 11:10:00,250000.0,250000.0,0.0
2025-05-02 11:15:00,250000.0,250000.0,0.0
2025-05-02 11:20:00,250000.0,250000.0,0.0
2025-05-02 11:25:00,250000.0,250000.0,0.0
2025-05-02 11:30:00,250000.0,250000.0,0.0
2025-05-02 11:35:00,250000.0,250000.0,0.0
2025-05-02 11:40:00,250000.0,250000.0,0.0
2025-05-02 11:45:00,250000.0,250000.0,0.0
2025-05-02 11:50:00,250000.0,250000.0,0.0
2025-05-02 11:55:00,250000.0,250000.0,0.0
2025-05-02 12:00:00,250000.0,250000.0,0.0
2025-05-02 12:05:00,250000.0,250000.0,0.0
2025-05-02 12:10:00,250000.0,250000.0,0.0
2025-05-02 12:15:00,250000.0,250000.0,0.0
2025-05-02 12:20:00,250000.0,250000.0,0.0
2025-05-02 12:25:00,250000.0,250000.0,0.0
2025-05-02 12:30:00,250000.0,250000.0,0.0
2025-05-02 12:35:00,250000.0,250000.0,0.0
2025-05-02 12:40:00,250000.0,250000.0,0.0
2025-05-02 12:45:00,250000.0,250000.0,0.0
2025-05-02 12:50:00,250000.0,250000.0,0.0
2025-05-02 12:55:00,250000.0,250000.0,0.0
2025-05-05 06:30:00,250000.0,250000.0,0.0
2025-05-05 06:35:00,250000.0,250000.0,0.0
2025-05-05 06:40:00,250000.0,250000.0,0.0
2025-05-05 06:45:00,250000.0,250000.0,0.0
2025-05-05 06:50:00,250000.0,250000.0,0.0
2025-05-05 06:55:00,250000.0,250000.0,0.0
2025-05-05 07:00:00,250000.0,250000.0,0.0
2025-05-05 07:05:00,250000.0,250000.0,0.0
2025-05-05 07:10:00,250000.0,250000.0,0.0
2025-05-05 07:15:00,250000.0,250000.0,0.0
2025-05-05 07:20:00,250000.0,250000.0,0.0
2025-05-05 07:25:00,250000.0,250000.0,0.0
2025-05-05 07:30:00,250000.0,250000.0,0.0
2025-05-05 07:35:00,250000.0,250000.0,0.0
2025-05-05 07:40:00,250000.0,250000.0,0.0
2025-05-05 07:45:00,250000.0,250000.0,0.0
2025-05-05 07:50:00,250000.0,250000.0,0.0
2025-05-05 07:55:00,250000.0,250000.0,0.0
2025-05-05 08:00:00,250000.0,250000.0,0.0
2025-05-05 08:05:00,250000.0,250000.0,0.0
2025-05-05 08:10:00,250000.0,250000.0,0.0
2025-05-05 08:15:00,250000.0,250000.0,0.0
2025-05-05 08:20:00,250000.0,250000.0,0.0
2025-05-05 08:25:00,250000.0,250000.0,0.0
2025-05-05 08:30:00,250000.0,250000.0,0.0
2025-05-05 08:35:00,250000.0,250000.0,0.0
2025-05-05 08:40:00,250000.0,250000.0,0.0
2025-05-05 08:45:00,250000.0,250000.0,0.0
2025-05-05 08:50:00,250000.0,250000.0,0.0
2025-05-05 08:55:00,250000.0,250000.0,0.0
2025-05-05 09:00:00,250000.0,250000.0,0.0
2025-05-05 09:05:00,250000.0,250000.0,0.0
2025-05-05 09:10:00,250000.0,250000.0,0.0
2025-05-05 09:15:00,250000.0,250000.0,0.0
2025-05-05 09:20:00,250000.0,250000.0,0.0
2025-05-05 09:25:00,250000.0,250000.0,0.0
2025-05-05 09:30:00,250000.0,250000.0,0.0
2025-05-05 09:35:00,250000.0,250000.0,0.0
2025-05-05 09:40:00,250000.0,250000.0,0.0
2025-05-05 09:45:00,250000.0,250000.0,0.0
2025-05-05 09:50:00,250000.0,250000.0,0.0
2025-05-05 09:55:00,250000.0,250000.0,0.0
2025-05-05 10:00:00,250000.0,250000.0,0.0
2025-05-05 10:05:00,250000.0,250000.0,0.0
2025-05-05 10:10:00,250000.0,250000.0,0.0
2025-05-05 10:15:00,250000.0,250000.0,0.0
2025-05-05 10:20:00,250000.0,250000.0,0.0
2025-05-05 10:25:00,250000.0,250000.0,0.0
2025-05-05 10:30:00,250000.0,250000.0,0.0
2025-05-05 10:35:00,250000.0,250000.0,0.0
2025-05-05 10:40:00,250000.0,250000.0,0.0
2025-05-05 10:45:00,250000.0,250000.0,0.0
2025-05-05 10:50:00,250000.0,250000.0,0.0
2025-05-05 10:55:00,250000.0,250000.0,0.0
2025-05-05 11:00:00,250000.0,250000.0,0.0
2025-05-05 11:05:00,250000.0,250000.0,0.0
2025-05-05 11:10:00,250000.0,250000.0,0.0
2025-05-05 11:15:00,250000.0,250000.0,0.0
2025-05-05 11:20:00,250000.0,250000.0,0.0
2025-05-05 11:25:00,250000.0,250000.0,0.0
2025-05-05 11:30:00,250000.0,250000.0,0.0
2025-05-05 11:35:00,250000.0,250000.0,0.0
2025-05-05 11:40:00,250000.0,250000.0,0.0
2025-05-05 11:45:00,250000.0,250000.0,0.0
2025-05-05 11:50:00,250000.0,250000.0,0.0
2025-05-05 11:55:00,250000.0,250000.0,0.0
2025-05-05 12:00:00,250000.0,250000.0,0.0
2025-05-05 12:05:00,250000.0,250000.0,0.0
2025-05-05 12:10:00,250000.0,250000.0,0.0
2025-05-05 12:15:00,250000.0,250000.0,0.0
2025-05-05 12:20:00,250000.0,250000.0,0.0
2025-05-05 12:25:00,250000.0,250000.0,0.0
2025-05-05 12:30:00,250000.0,250000.0,0.0
2025-05-05 12:35:00,250000.0,250000.0,0.0
2025-05-05 12:40:00,250000.0,250000.0,0.0
2025-05-05 12:45:00,250000.0,250000.0,0.0
2025-05-05 12:50:00,250000.0,250000.0,0.0
2025-05-05 12:55:00,250000.0,250000.0,0.0
2025-05-06 06:30:00,250000.0,250000.0,0.0
2025-05-06 06:35:00,250000.0,250000.0,0.0
2025-05-06 06:40:00,250000.0,250000.0,0.0
2025-05-06 06:45:00,250000.0,250000.0,0.0
2025-05-06 06:50:00,250000.0,250000.0,0.0
2025-05-06 06:55:00,250000.0,250000.0,0.0
2025-05-06 07:00:00,250000.0,250000.0,0.0
2025-05-06 07:05:00,250000.0,250000.0,0.0
2025-05-06 07:10:00,250000.0,250000.0,0.0
2025-05-06 07:15:00,250000.0,250000.0,0.0
2025-05-06 07:20:00,250000.0,250000.0,0.0
2025-05-06 07:25:00,250000.0,250000.0,0.0
2025-05-06 07:30:00,250000.0,250000.0,0.0
2025-05-06 07:35:00,250000.0,250000.0,0.0
2025-05-06 07:40:00,250000.0,250000.0,0.0
2025-05-06 07:45:00,250000.0,250000.0,0.0
2025-05-06 07:50:00,250000.0,250000.0,0.0
2025-05-06 07:55:00,250000.0,250000.0,0.0
2025-05-06 08:00:00,250000.0,250000.0,0.0
2025-05-06 08:05:00,250000.0,250000.0,0.0
2025-05-06 08:10:00,250000.0,250000.0,0.0
2025-05-06 08:15:00,250000.0,250000.0,0.0
2025-05-06 08:20:00,250000.0,250000.0,0.0
2025-05-06 08:25:00,250000.0,250000.0,0.0
2025-05-06 08:30:00,250000.0,250000.0,0.0
2025-05-06 08:35:00,250000.0,250000.0,0.0
2025-05-06 08:40:00,250000.0,250000.0,0.0
2025-05-06 08:45:00,250000.0,250000.0,0.0
2025-05-06 08:50:00,250000.0,250000.0,0.0
2025-05-06 08:55:00,250000.0,250000.0,0.0
2025-05-06 09:00:00,250000.0,250000.0,0.0
2025-05-06 09:05:00,250000.0,250000.0,0.0
2025-05-06 09:10:00,250000.0,250000.0,0.0
2025-05-06 09:15:00,250000.0,250000.0,0.0
2025-05-06 09:20:00,250000.0,250000.0,0.0
2025-05-06 09:25:00,250000.0,250000.0,0.0
2025-05-06 09:30:00,250000.0,250000.0,0.0
2025-05-06 09:35:00,250000.0,250000.0,0.0
2025-05-06 09:40:00,250000.0,250000.0,0.0
2025-05-06 09:45:00,250000.0,250000.0,0.0
2025-05-06 09:50:00,250000.0,250000.0,0.0
2025-05-06 09:55:00,250000.0,250000.0,0.0
2025-05-06 10:00:00,250000.0,250000.0,0.0
2025-05-06 10:05:00,250000.0,250000.0,0.0
2025-05-06 10:10:00,250000.0,250000.0,0.0
2025-05-06 10:15:00,250000.0,250000.0,0.0
2025-05-06 10:20:00,250000.0,250000.0,0.0
2025-05-06 10:25:00,250000.0,250000.0,0.0
2025-05-06 10:30:00,250000.0,250000.0,0.0
2025-05-06 10:35:00,250000.0,250000.0,0.0
2025-05-06 10:40:00,250000.0,250000.0,0.0
2025-05-06 10:45:00,250000.0,250000.0,0.0
2025-05-06 10:50:00,250000.0,250000.0,0.0
2025-05-06 10:55:00,250000.0,250000.0,0.0
2025-05-06 11:00:00,250000.0,250000.0,0.0
2025-05-06 11:05:00,250000.0,250000.0,0.0
2025-05-06 11:10:00,250000.0,250000.0,0.0
2025-05-06 11:15:00,250000.0,250000.0,0.0
2025-05-06 11:20:00,250000.0,250000.0,0.0
2025-05-06 11:25:00,250000.0,250000.0,0.0
2025-05-06 11:30:00,250000.0,250000.0,0.0
2025-05-06 11:35:00,250000.0,250000.0,0.0
2025-05-06 11:40:00,250000.0,250000.0,0.0
2025-05-06 11:45:00,250000.0,250000.0,0.0
2025-05-06 11:50:00,250000.0,250000.0,0.0
2025-05-06 11:55:00,250000.0,250000.0,0.0
2025-05-06 12:00:00,250000.0,250000.0,0.0
2025-05-06 12:05:00,250000.0,250000.0,0.0
2025-05-06 12:10:00,250000.0,250000.0,0.0
2025-05-06 12:15:00,250000.0,250000.0,0.0
2025-05-06 12:20:00,250000.0,250000.0,0.0
2025-05-06 12:25:00,250000.0,250000.0,0.0
2025-05-06 12:30:00,250000.0,250000.0,0.0
2025-05-06 12:35:00,250000.0,250000.0,0.0
2025-05-06 12:40:00,250000.0,250000.0,0.0
2025-05-06 12:45:00,250000.0,250000.0,0.0
2025-05-06 12:50:00,250000.0,250000.0,0.0
2025-05-06 12:55:00,250000.0,250000.0,0.0
2025-05-07 06:30:00,250000.0,250000.0,0.0
2025-05-07 06:35:00,250000.0,250000.0,0.0
2025-05-07 06:40:00,250000.0,250000.0,0.0
2025-05-07 06:45:00,250000.0,250000.0,0.0
2025-05-07 06:50:00,250000.0,250000.0,0.0
2025-05-07 06:55:00,250000.0,250000.0,0.0
2025-05-07 07:00:00,250000.0,250000.0,0.0
2025-05-07 07:05:00,250000.0,250000.0,0.0
2025-05-07 07:10:00,250000.0,250000.0,0.0
2025-05-07 07:15:00,250000.0,250000.0,0.0
2025-05-07 07:20:00,250000.0,250000.0,0.0
2025-05-07 07:25:00,250000.0,250000.0,0.0
2025-05-07 07:30:00,250000.0,250000.0,0.0
2025-05-07 07:35:00,250000.0,250000.0,0.0
2025-05-07 07:40:00,250000.0,250000.0,0.0
2025-05-07 07:45:00,250000.0,250000.0,0.0
2025-05-07 07:50:00,250000.0,250000.0,0.0
2025-05-07 07:55:00,250000.0,250000.0,0.0
2025-05-07 08:00:00,250000.0,250000.0,0.0
2025-05-07 08:05:00,250000.0,250000.0,0.0
2025-05-07 08:10:00,250000.0,250000.0,0.0
2025-05-07 08:15:00,250000.0,250000.0,0.0
2025-05-07 08:20:00,250000.0,250000.0,0.0
2025-05-07 08:25:00,250000.0,250000.0,0.0
2025-05-07 08:30:00,250000.0,250000.0,0.0
2025-05-07 08:35:00,250000.0,250000.0,0.0
2025-05-07 08:40:00,250000.0,250000.0,0.0
2025-05-07 08:45:00,250000.0,250000.0,0.0
2025-05-07 08:50:00,250000.0,250000.0,0.0
2025-05-07 08:55:00,250000.0,250000.0,0.0
2025-05-07 09:00:00,250000.0,250000.0,0.0
2025-05-07 09:05:00,250000.0,250000.0,0.0
2025-05-07 09:10:00,250000.0,250000.0,0.0
2025-05-07 09:15:00,250000.0,250000.0,0.0
2025-05-07 09:20:00,250000.0,250000.0,0.0
2025-05-07 09:25:00,250000.0,250000.0,0.0
2025-05-07 09:30:00,250000.0,250000.0,0.0
2025-05-07 09:35:00,250000.0,250000.0,0.0
2025-05-07 09:40:00,250000.0,250000.0,0.0
2025-05-07 09:45:00,250000.0,250000.0,0.0
2025-05-07 09:50:00,250000.0,250000.0,0.0
2025-05-07 09:55:00,250000.0,250000.0,0.0
2025-05-07 10:00:00,250000.0,250000.0,0.0
2025-05-07 10:05:00,250000.0,250000.0,0.0
2025-05-07 10:10:00,250000.0,250000.0,0.0
2025-05-07 10:15:00,250000.0,250000.0,0.0
2025-05-07 10:20:00,250000.0,250000.0,0.0
2025-05-07 10:25:00,250000.0,250000.0,0.0
2025-05-07 10:30:00,250000.0,250000.0,0.0
