timestamp,symbol,action,quantity,price,commission,pnl
2024-09-27T14:05:00-04:00,SPY,SELL,165,572.04,1.0,-42.25
2024-09-27T14:45:00-04:00,SPY,BUY,165,571.82,1.0,
2024-09-27T14:50:00-04:00,SPY,SELL,165,571.77,1.0,-9.250000000011255
2024-09-27T14:55:00-04:00,SPY,BUY,165,572.19,1.0,
2024-09-27T15:40:00-04:00,SPY,SELL,165,571.63,1.0,-93.40000000000975
2024-09-27T15:50:00-04:00,SPY,BUY,165,571.79,1.0,
2024-09-27T15:55:00-04:00,SPY,SELL,165,571.41,1.0,-63.69999999999925
2024-09-30T10:30:00-04:00,SPY,BUY,165,571.29,1.0,
2024-09-30T11:35:00-04:00,SPY,SELL,165,571.09,1.0,-33.999999999988745
2024-09-30T11:40:00-04:00,SPY,BUY,165,571.24,1.0,
2024-09-30T12:40:00-04:00,SPY,SELL,165,571.58,1.0,55.10000000000525
2024-09-30T13:55:00-04:00,SPY,BUY,165,571.59,1.0,
2024-09-30T14:05:00-04:00,SPY,SELL,165,571.26,1.0,-55.45000000000675
2024-09-30T14:45:00-04:00,SPY,BUY,165,570.77,1.0,
2024-09-30T14:55:00-04:00,SPY,SELL,165,570.54,1.0,-38.950000000003
2024-09-30T15:15:00-04:00,SPY,BUY,165,570.92,1.0,
2024-10-01T09:30:00-04:00,SPY,SELL,165,571.06,1.0,22.09999999999775
2024-10-01T11:25:00-04:00,SPY,BUY,166,567.92,1.0,
2024-10-01T12:35:00-04:00,SPY,SELL,166,567.89,1.0,-5.979999999995471
2024-10-01T12:50:00-04:00,SPY,BUY,166,568.38,1.0,
2024-10-01T12:55:00-04:00,SPY,SELL,166,568.37,1.0,-2.6599999999984902
2024-10-01T13:40:00-04:00,SPY,BUY,166,568.08,1.0,
2024-10-01T15:30:00-04:00,SPY,SELL,166,569.36,1.0,211.47999999999547
2024-10-02T10:15:00-04:00,SPY,BUY,166,568.46,1.0,
2024-10-02T10:20:00-04:00,SPY,SELL,166,567.46,1.0,-167.0
2024-10-02T10:25:00-04:00,SPY,BUY,166,568.36,1.0,
2024-10-02T12:15:00-04:00,SPY,SELL,166,569.06,1.0,115.19999999998868
2024-10-02T12:20:00-04:00,SPY,BUY,166,569.5,1.0,
2024-10-02T12:30:00-04:00,SPY,SELL,166,568.92,1.0,-97.2800000000068
2024-10-02T13:45:00-04:00,SPY,BUY,166,568.75,1.0,
2024-10-02T14:25:00-04:00,SPY,SELL,166,568.47,1.0,-47.47999999999547
2024-10-02T14:30:00-04:00,SPY,BUY,166,568.71,1.0,
2024-10-02T15:55:00-04:00,SPY,SELL,166,568.85,1.0,22.239999999997735
2024-10-03T10:00:00-04:00,SPY,BUY,165,569.23,1.0,
2024-10-03T10:10:00-04:00,SPY,SELL,165,568.11,1.0,-185.80000000000075
2024-10-03T10:50:00-04:00,SPY,BUY,165,568.24,1.0,
2024-10-03T10:55:00-04:00,SPY,SELL,165,566.68,1.0,-258.40000000000975
2024-10-03T11:20:00-04:00,SPY,BUY,165,567.73,1.0,
2024-10-03T11:25:00-04:00,SPY,SELL,165,567.47,1.0,-43.8999999999985
2024-10-03T11:30:00-04:00,SPY,BUY,165,568.02,1.0,
2024-10-03T12:40:00-04:00,SPY,SELL,165,567.34,1.0,-113.19999999999175
2024-10-03T13:55:00-04:00,SPY,BUY,165,567.09,1.0,
2024-10-03T14:55:00-04:00,SPY,SELL,165,566.76,1.0,-55.45000000000675
2024-10-03T15:35:00-04:00,SPY,BUY,165,566.92,1.0,
2024-10-03T15:40:00-04:00,SPY,SELL,165,566.56,1.0,-60.40000000000225
2024-10-03T15:45:00-04:00,SPY,BUY,165,567.15,1.0,
2024-10-04T10:25:00-04:00,SPY,SELL,165,568.83,1.0,276.2000000000105
2024-10-04T10:55:00-04:00,SPY,BUY,164,570.05,1.0,
2024-10-04T11:10:00-04:00,SPY,SELL,164,569.58,1.0,-78.07999999998583
2024-10-04T11:50:00-04:00,SPY,BUY,164,569.96,1.0,
2024-10-04T13:35:00-04:00,SPY,SELL,164,570.51,1.0,89.19999999999254
2024-10-04T13:40:00-04:00,SPY,BUY,164,571.48,1.0,
2024-10-04T13:50:00-04:00,SPY,SELL,164,570.57,1.0,-150.23999999999478
2024-10-04T14:30:00-04:00,SPY,BUY,164,570.91,1.0,
2024-10-07T09:30:00-04:00,SPY,SELL,164,571.18,1.0,43.27999999999702
2024-10-07T10:15:00-04:00,SPY,BUY,164,571.79,1.0,
2024-10-07T10:20:00-04:00,SPY,SELL,164,571.57,1.0,-37.07999999998583
2024-10-07T11:10:00-04:00,SPY,BUY,164,571.52,1.0,
2024-10-07T11:35:00-04:00,SPY,SELL,164,571.35,1.0,-28.879999999993288
2024-10-07T13:15:00-04:00,SPY,BUY,164,570.88,1.0,
2024-10-07T13:20:00-04:00,SPY,SELL,164,570.61,1.0,-45.27999999999702
2024-10-07T15:50:00-04:00,SPY,BUY,165,568.21,1.0,
2024-10-07T15:55:00-04:00,SPY,SELL,165,567.81,1.0,-67.000000000015
2024-10-08T09:30:00-04:00,SPY,BUY,164,569.75,1.0,
2024-10-08T12:05:00-04:00,SPY,SELL,164,571.67,1.0,313.8799999999933
2024-10-08T12:25:00-04:00,SPY,BUY,164,572.03,1.0,
2024-10-08T12:45:00-04:00,SPY,SELL,164,571.73,1.0,-50.19999999999254
2024-10-08T12:50:00-04:00,SPY,BUY,164,571.89,1.0,
2024-10-08T12:55:00-04:00,SPY,SELL,164,571.87,1.0,-4.279999999997017
2024-10-08T13:55:00-04:00,SPY,BUY,164,571.75,1.0,
2024-10-09T12:50:00-04:00,SPY,SELL,164,575.74,1.0,653.3600000000015
2024-10-09T13:15:00-04:00,SPY,BUY,164,576.39,1.0,
2024-10-09T13:50:00-04:00,SPY,SELL,164,575.72,1.0,-110.87999999999329
2024-10-09T14:25:00-04:00,SPY,BUY,164,576.4,1.0,
2024-10-09T14:30:00-04:00,SPY,SELL,164,576.06,1.0,-56.76000000000522
2024-10-09T14:35:00-04:00,SPY,BUY,163,576.18,1.0,
2024-10-09T15:05:00-04:00,SPY,SELL,163,576.06,1.0,-20.56000000000074
2024-10-09T15:15:00-04:00,SPY,BUY,163,576.5,1.0,
2024-10-10T09:30:00-04:00,SPY,SELL,163,575.75,1.0,-123.25
2024-10-10T11:05:00-04:00,SPY,BUY,163,575.95,1.0,
2024-10-10T12:40:00-04:00,SPY,SELL,163,576.28,1.0,52.78999999998814
2024-10-10T15:25:00-04:00,SPY,BUY,164,575.39,1.0,
2024-10-11T11:45:00-04:00,SPY,SELL,164,579.32,1.0,643.5200000000104
2024-10-11T11:50:00-04:00,SPY,BUY,163,579.45,1.0,
2024-10-11T12:05:00-04:00,SPY,SELL,163,579.25,1.0,-33.60000000000741
2024-10-11T13:25:00-04:00,SPY,BUY,164,578.87,1.0,
2024-10-11T13:30:00-04:00,SPY,SELL,164,578.77,1.0,-17.40000000000373
2024-10-11T13:35:00-04:00,SPY,BUY,163,578.98,1.0,
2024-10-11T15:55:00-04:00,SPY,SELL,163,579.55,1.0,91.90999999998962
2024-10-14T09:30:00-04:00,SPY,BUY,163,581.79,1.0,
2024-10-14T11:00:00-04:00,SPY,SELL,163,582.57,1.0,126.14000000001408
2024-10-14T11:10:00-04:00,SPY,BUY,163,583.26,1.0,
2024-10-14T11:20:00-04:00,SPY,SELL,163,583.0,1.0,-43.37999999999852
2024-10-14T11:45:00-04:00,SPY,BUY,163,583.17,1.0,
2024-10-14T13:30:00-04:00,SPY,SELL,163,583.55,1.0,60.93999999999926
2024-10-14T14:05:00-04:00,SPY,BUY,162,583.91,1.0,
2024-10-14T15:55:00-04:00,SPY,SELL,162,584.29,1.0,60.55999999999926
2024-10-15T09:30:00-04:00,SPY,BUY,162,584.72,1.0,
2024-10-15T09:35:00-04:00,SPY,SELL,162,584.4,1.0,-52.840000000008104
2024-10-15T09:45:00-04:00,SPY,BUY,162,584.64,1.0,
2024-10-15T09:55:00-04:00,SPY,SELL,162,584.22,1.0,-69.03999999999337
2024-10-15T10:00:00-04:00,SPY,BUY,162,584.53,1.0,
2024-10-15T10:05:00-04:00,SPY,SELL,162,584.19,1.0,-56.07999999998674
2024-10-15T12:05:00-04:00,SPY,BUY,163,582.08,1.0,
2024-10-15T12:10:00-04:00,SPY,SELL,163,581.97,1.0,-18.930000000002224
2024-10-15T12:15:00-04:00,SPY,BUY,163,582.25,1.0,
2024-10-15T12:40:00-04:00,SPY,SELL,163,581.92,1.0,-54.79000000000667
2024-10-15T15:50:00-04:00,SPY,BUY,163,580.02,1.0,
2024-10-15T15:55:00-04:00,SPY,SELL,163,579.79,1.0,-38.490000000002965
2024-10-16T10:00:00-04:00,SPY,BUY,163,579.92,1.0,
2024-10-16T10:40:00-04:00,SPY,SELL,163,579.63,1.0,-48.26999999999407
2024-10-16T10:45:00-04:00,SPY,BUY,163,579.87,1.0,
2024-10-16T11:45:00-04:00,SPY,SELL,163,580.31,1.0,70.71999999999036
2024-10-16T12:00:00-04:00,SPY,BUY,163,580.43,1.0,
2024-10-16T15:50:00-04:00,SPY,SELL,163,582.3,1.0,303.81000000000074
2024-10-17T09:30:00-04:00,SPY,BUY,162,584.75,1.0,
2024-10-17T10:40:00-04:00,SPY,SELL,162,583.25,1.0,-244.0
2024-10-17T11:20:00-04:00,SPY,BUY,162,583.64,1.0,
2024-10-17T12:30:00-04:00,SPY,SELL,162,583.9,1.0,41.11999999999853
2024-10-17T12:35:00-04:00,SPY,BUY,162,584.23,1.0,
2024-10-17T13:15:00-04:00,SPY,SELL,162,584.34,1.0,16.82000000000221
2024-10-17T13:40:00-04:00,SPY,BUY,162,584.61,1.0,
2024-10-17T13:55:00-04:00,SPY,SELL,162,584.35,1.0,-43.11999999999853
2024-10-18T09:35:00-04:00,SPY,BUY,162,583.12,1.0,
2024-10-18T12:10:00-04:00,SPY,SELL,162,583.78,1.0,105.91999999999484
2024-10-18T12:15:00-04:00,SPY,BUY,162,584.16,1.0,
2024-10-18T13:50:00-04:00,SPY,SELL,162,584.58,1.0,67.04000000001179
2024-10-18T14:05:00-04:00,SPY,BUY,162,584.76,1.0,
2024-10-18T14:50:00-04:00,SPY,SELL,162,584.77,1.0,0.6199999999985266
2024-10-21T10:05:00-04:00,SPY,BUY,162,584.44,1.0,
2024-10-21T10:25:00-04:00,SPY,SELL,162,583.92,1.0,-85.24000000001547
2024-10-21T11:55:00-04:00,SPY,BUY,163,582.35,1.0,
2024-10-21T14:10:00-04:00,SPY,SELL,163,582.85,1.0,80.5
2024-10-21T14:15:00-04:00,SPY,BUY,163,583.05,1.0,
2024-10-21T14:20:00-04:00,SPY,SELL,163,582.7,1.0,-58.049999999985175
2024-10-21T15:10:00-04:00,SPY,BUY,163,583.03,1.0,
2024-10-21T15:30:00-04:00,SPY,SELL,163,582.5,1.0,-87.38999999999555
2024-10-21T15:45:00-04:00,SPY,BUY,163,582.87,1.0,
2024-10-22T09:30:00-04:00,SPY,SELL,163,580.95,1.0,-313.95999999999333
2024-10-22T10:50:00-04:00,SPY,BUY,162,581.98,1.0,
2024-10-22T12:00:00-04:00,SPY,SELL,162,581.89,1.0,-15.580000000005157
2024-10-22T12:10:00-04:00,SPY,BUY,162,581.97,1.0,
2024-10-22T12:20:00-04:00,SPY,SELL,162,581.89,1.0,-13.96000000000663
2024-10-22T12:30:00-04:00,SPY,BUY,162,582.14,1.0,
2024-10-22T12:35:00-04:00,SPY,SELL,162,581.91,1.0,-38.26000000000295
2024-10-22T12:45:00-04:00,SPY,BUY,162,582.14,1.0,
2024-10-22T14:50:00-04:00,SPY,SELL,162,583.2,1.0,170.72000000000958
2024-10-22T15:15:00-04:00,SPY,BUY,162,583.61,1.0,
2024-10-22T15:20:00-04:00,SPY,SELL,162,583.48,1.0,-22.059999999999263
2024-10-22T15:25:00-04:00,SPY,BUY,162,583.64,1.0,
2024-10-22T15:55:00-04:00,SPY,SELL,162,583.32,1.0,-52.839999999989686
2024-10-23T14:30:00-04:00,SPY,BUY,164,576.33,1.0,
2024-10-24T10:50:00-04:00,SPY,SELL,164,578.76,1.0,397.5199999999918
2024-10-24T11:15:00-04:00,SPY,BUY,164,579.28,1.0,
2024-10-24T11:20:00-04:00,SPY,SELL,164,578.7,1.0,-96.11999999998807
2024-10-24T12:30:00-04:00,SPY,BUY,164,578.65,1.0,
2024-10-24T13:55:00-04:00,SPY,SELL,164,578.49,1.0,-27.23999999999478
2024-10-24T14:10:00-04:00,SPY,BUY,164,579.11,1.0,
2024-10-24T14:25:00-04:00,SPY,SELL,164,578.88,1.0,-38.72000000000298
2024-10-24T15:10:00-04:00,SPY,BUY,163,579.21,1.0,
2024-10-25T11:05:00-04:00,SPY,SELL,163,583.48,1.0,695.009999999997
2024-10-25T12:25:00-04:00,SPY,BUY,164,582.7,1.0,
2024-10-25T12:30:00-04:00,SPY,SELL,164,582.36,1.0,-56.76000000000522
2024-10-25T12:40:00-04:00,SPY,BUY,164,582.5,1.0,
2024-10-25T12:45:00-04:00,SPY,SELL,164,582.13,1.0,-61.680000000000746
2024-10-25T14:45:00-04:00,SPY,BUY,164,580.39,1.0,
2024-10-25T15:10:00-04:00,SPY,SELL,164,579.26,1.0,-186.31999999999925
2024-10-28T09:30:00-04:00,SPY,BUY,163,582.21,1.0,
2024-10-28T11:00:00-04:00,SPY,SELL,163,581.7,1.0,-84.12999999999852
2024-10-28T11:10:00-04:00,SPY,BUY,163,581.93,1.0,
2024-10-28T11:15:00-04:00,SPY,SELL,163,581.63,1.0,-49.89999999999259
2024-10-28T12:20:00-04:00,SPY,BUY,163,581.55,1.0,
2024-10-28T12:30:00-04:00,SPY,SELL,163,581.13,1.0,-69.45999999999333
2024-10-28T12:40:00-04:00,SPY,BUY,163,581.62,1.0,
2024-10-28T12:50:00-04:00,SPY,SELL,163,581.22,1.0,-66.1999999999963
2024-10-28T13:05:00-04:00,SPY,BUY,163,581.3,1.0,
2024-10-28T13:10:00-04:00,SPY,SELL,163,580.72,1.0,-95.53999999998814
2024-10-28T13:15:00-04:00,SPY,BUY,163,581.34,1.0,
2024-10-28T14:20:00-04:00,SPY,SELL,163,581.33,1.0,-2.6299999999985175
2024-10-28T14:50:00-04:00,SPY,BUY,163,581.66,1.0,
2024-10-28T14:55:00-04:00,SPY,SELL,163,581.14,1.0,-85.75999999999704
2024-10-28T15:20:00-04:00,SPY,BUY,163,581.4,1.0,
2024-10-28T15:50:00-04:00,SPY,SELL,163,581.11,1.0,-48.26999999999407
2024-10-29T10:15:00-04:00,SPY,BUY,163,580.56,1.0,
2024-10-29T10:25:00-04:00,SPY,SELL,163,580.47,1.0,-15.669999999986658
2024-10-29T10:30:00-04:00,SPY,BUY,163,581.1,1.0,
2024-10-29T11:30:00-04:00,SPY,SELL,163,580.94,1.0,-27.07999999999481
2024-10-29T11:35:00-04:00,SPY,BUY,163,581.32,1.0,
2024-10-29T11:50:00-04:00,SPY,SELL,163,581.07,1.0,-41.75
2024-10-29T11:55:00-04:00,SPY,BUY,163,581.39,1.0,
2024-10-29T12:30:00-04:00,SPY,SELL,163,581.12,1.0,-45.009999999997035
2024-10-29T12:40:00-04:00,SPY,BUY,162,581.41,1.0,
2024-10-29T13:40:00-04:00,SPY,SELL,162,581.66,1.0,39.5
2024-10-29T13:45:00-04:00,SPY,BUY,162,581.91,1.0,
2024-10-29T14:10:00-04:00,SPY,SELL,162,581.84,1.0,-12.339999999989686
2024-10-29T14:15:00-04:00,SPY,BUY,162,582.1,1.0,
2024-10-29T15:50:00-04:00,SPY,SELL,162,581.82,1.0,-46.35999999999558
2024-10-30T10:00:00-04:00,SPY,BUY,162,582.38,1.0,
2024-10-30T11:10:00-04:00,SPY,SELL,162,581.71,1.0,-109.53999999999337
2024-10-30T11:25:00-04:00,SPY,BUY,162,582.85,1.0,
2024-10-30T12:15:00-04:00,SPY,SELL,162,582.46,1.0,-64.17999999999779
2024-10-30T14:45:00-04:00,SPY,BUY,162,581.3,1.0,
2024-10-30T14:55:00-04:00,SPY,SELL,162,581.18,1.0,-20.440000000000737
2024-10-31T12:05:00-04:00,SPY,BUY,165,571.19,1.0,
2024-10-31T13:25:00-04:00,SPY,SELL,165,571.18,1.0,-2.6500000000172577
2024-10-31T14:55:00-04:00,SPY,BUY,165,570.66,1.0,
2024-10-31T15:30:00-04:00,SPY,SELL,165,570.54,1.0,-20.80000000000075
2024-10-31T15:35:00-04:00,SPY,BUY,165,570.66,1.0,
2024-10-31T15:50:00-04:00,SPY,SELL,165,569.83,1.0,-137.949999999988
2024-11-01T09:30:00-04:00,SPY,BUY,164,572.16,1.0,
2024-11-01T11:40:00-04:00,SPY,SELL,164,574.41,1.0,368.0
2024-11-01T13:20:00-04:00,SPY,BUY,165,573.67,1.0,
2024-11-01T13:30:00-04:00,SPY,SELL,165,572.31,1.0,-225.40000000000225
2024-11-01T14:55:00-04:00,SPY,BUY,165,572.17,1.0,
2024-11-01T15:25:00-04:00,SPY,SELL,165,571.75,1.0,-70.29999999999325
2024-11-04T10:15:00-05:00,SPY,BUY,165,571.67,1.0,
2024-11-04T11:15:00-05:00,SPY,SELL,165,571.48,1.0,-32.349999999990246
2024-11-04T12:30:00-05:00,SPY,BUY,165,570.14,1.0,
2024-11-04T14:25:00-05:00,SPY,SELL,165,570.33,1.0,30.350000000009004
2024-11-04T14:30:00-05:00,SPY,BUY,165,570.75,1.0,
2024-11-04T14:45:00-05:00,SPY,SELL,165,570.66,1.0,-15.850000000005252
2024-11-05T09:30:00-05:00,SPY,BUY,165,572.01,1.0,
2024-11-05T13:10:00-05:00,SPY,SELL,165,575.58,1.0,588.0500000000083
2024-11-05T14:05:00-05:00,SPY,BUY,164,575.76,1.0,
2024-11-05T14:10:00-05:00,SPY,SELL,164,575.53,1.0,-38.72000000000298
2024-11-05T14:30:00-05:00,SPY,BUY,164,575.52,1.0,
2024-11-05T14:50:00-05:00,SPY,SELL,164,575.0,1.0,-86.27999999999702
2024-11-05T15:05:00-05:00,SPY,BUY,164,575.57,1.0,
2024-11-05T15:20:00-05:00,SPY,SELL,164,575.4,1.0,-28.880000000011933
2024-11-05T15:25:00-05:00,SPY,BUY,164,575.69,1.0,
2024-11-05T15:40:00-05:00,SPY,SELL,164,575.43,1.0,-43.64000000001715
2024-11-05T15:45:00-05:00,SPY,BUY,164,575.72,1.0,
2024-11-06T11:00:00-05:00,SPY,SELL,164,586.63,1.0,1788.2399999999948
2024-11-06T11:10:00-05:00,SPY,BUY,164,587.89,1.0,
2024-11-06T14:50:00-05:00,SPY,SELL,164,590.3,1.0,394.2399999999948
2024-11-06T14:55:00-05:00,SPY,BUY,164,590.54,1.0,
2024-11-07T13:05:00-05:00,SPY,SELL,164,594.98,1.0,727.160000000009
2024-11-07T13:50:00-05:00,SPY,BUY,163,595.03,1.0,
2024-11-07T13:55:00-05:00,SPY,SELL,163,594.81,1.0,-36.86000000000445
2024-11-07T14:05:00-05:00,SPY,BUY,163,595.01,1.0,
2024-11-07T14:10:00-05:00,SPY,SELL,163,594.82,1.0,-31.969999999990364
2024-11-07T14:30:00-05:00,SPY,BUY,163,595.26,1.0,
2024-11-07T14:40:00-05:00,SPY,SELL,163,594.69,1.0,-93.90999999998962
2024-11-07T14:45:00-05:00,SPY,BUY,163,595.28,1.0,
2024-11-07T15:50:00-05:00,SPY,SELL,163,595.39,1.0,16.930000000002224
2024-11-08T09:30:00-05:00,SPY,BUY,163,596.53,1.0,
2024-11-08T12:00:00-05:00,SPY,SELL,163,597.71,1.0,191.34000000001038
2024-11-08T12:30:00-05:00,SPY,BUY,163,598.18,1.0,
2024-11-08T14:55:00-05:00,SPY,SELL,163,598.91,1.0,117.99000000000296
2024-11-11T09:30:00-05:00,SPY,BUY,162,599.54,1.0,
2024-11-11T11:25:00-05:00,SPY,SELL,162,599.09,1.0,-73.89999999998895
2024-11-11T11:35:00-05:00,SPY,BUY,162,599.52,1.0,
2024-11-11T11:50:00-05:00,SPY,SELL,162,599.27,1.0,-41.5
2024-11-11T11:55:00-05:00,SPY,BUY,162,599.45,1.0,
2024-11-11T12:00:00-05:00,SPY,SELL,162,599.35,1.0,-17.200000000003683
2024-11-11T13:45:00-05:00,SPY,BUY,163,598.27,1.0,
2024-11-11T15:45:00-05:00,SPY,SELL,163,598.04,1.0,-38.490000000002965
2024-11-11T15:55:00-05:00,SPY,BUY,162,598.72,1.0,
2024-11-12T10:00:00-05:00,SPY,SELL,162,598.12,1.0,-98.20000000000368
2024-11-12T13:30:00-05:00,SPY,BUY,163,596.34,1.0,
2024-11-12T15:15:00-05:00,SPY,SELL,163,597.58,1.0,201.12000000000148
2024-11-13T09:40:00-05:00,SPY,BUY,163,597.72,1.0,
2024-11-13T09:45:00-05:00,SPY,SELL,163,596.75,1.0,-159.11000000000445
2024-11-13T10:30:00-05:00,SPY,BUY,163,596.99,1.0,
2024-11-13T10:35:00-05:00,SPY,SELL,163,596.6,1.0,-64.56999999999778
2024-11-13T10:40:00-05:00,SPY,BUY,163,596.92,1.0,
