trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
38,2025-06-02T14:35:00-04:00,OKLO,SELL,SELL,1895,52.03,1.0,-152.59999999999678,-0.1545325062569936
39,2025-06-02T14:40:00-04:00,OKLO,BUY,BUY,1889,52.27,1.0,,
40,2025-06-03T09:50:00-04:00,OKLO,SELL,SELL,1889,52.24,1.0,-57.67000000000215,-0.058406488295461426
41,2025-06-03T12:20:00-04:00,OKLO,BUY,BUY,1932,51.09,1.0,,
42,2025-06-03T12:45:00-04:00,OKLO,SELL,SELL,1932,50.65,1.0,-851.0800000000094,-0.862229664234154
43,2025-06-03T13:20:00-04:00,OKLO,BUY,BUY,1946,50.69,1.0,,
44,2025-06-03T13:25:00-04:00,OKLO,SELL,SELL,1946,50.53,1.0,-312.35999999999336,-0.31665466049846996
45,2025-06-03T13:30:00-04:00,OKLO,BUY,BUY,1948,50.62,1.0,,
46,2025-06-03T13:40:00-04:00,OKLO,SELL,SELL,1948,50.65,1.0,57.440000000002215,0.05825040290538307
47,2025-06-03T13:45:00-04:00,OKLO,BUY,BUY,1935,50.96,1.0,,
48,2025-06-03T14:00:00-04:00,OKLO,SELL,SELL,1935,50.09,1.0,-1684.449999999995,-1.7082181473015485
49,2025-06-03T14:20:00-04:00,OKLO,BUY,BUY,1948,50.54,1.0,,
50,2025-06-03T14:25:00-04:00,OKLO,SELL,SELL,1948,50.33,1.0,-410.08000000000163,-0.4165239588627759
51,2025-06-04T09:30:00-04:00,OKLO,BUY,BUY,1938,50.78,1.0,,
52,2025-06-04T09:40:00-04:00,OKLO,SELL,SELL,1938,49.79,1.0,-1919.6200000000038,-1.950582770668487
53,2025-06-04T11:20:00-04:00,OKLO,BUY,BUY,2088,47.04,1.0,,
54,2025-06-04T14:20:00-04:00,OKLO,SELL,SELL,2088,48.23,1.0,2483.7199999999953,2.5287180316292313
55,2025-06-04T14:30:00-04:00,OKLO,BUY,BUY,2031,48.47,1.0,,
56,2025-06-04T14:35:00-04:00,OKLO,SELL,SELL,2031,48.45,1.0,-41.61999999999192,-0.04227802790978824
57,2025-06-04T15:10:00-04:00,OKLO,BUY,BUY,2030,48.49,1.0,,
58,2025-06-04T15:15:00-04:00,OKLO,SELL,SELL,2030,48.39,1.0,-204.0000000000029,-0.20724188480399172
59,2025-06-04T15:20:00-04:00,OKLO,BUY,BUY,2029,48.51,1.0,,
60,2025-06-05T10:00:00-04:00,OKLO,SELL,SELL,2029,48.51,1.0,-1.0,-0.0010159732327628204
61,2025-06-05T10:40:00-04:00,OKLO,BUY,BUY,2019,48.75,1.0,,
62,2025-06-05T10:45:00-04:00,OKLO,SELL,SELL,2019,48.5,1.0,-505.75,-0.5138312814794683
63,2025-06-05T10:55:00-04:00,OKLO,BUY,BUY,2013,48.88,1.0,,
64,2025-06-05T11:00:00-04:00,OKLO,SELL,SELL,2013,48.34,1.0,-1088.0199999999984,-1.10575138694042
65,2025-06-05T11:10:00-04:00,OKLO,BUY,BUY,2017,48.73,1.0,,
66,2025-06-05T11:15:00-04:00,OKLO,SELL,SELL,2017,48.55,1.0,-364.05999999999943,-0.3703959561869376
67,2025-06-05T11:20:00-04:00,OKLO,BUY,BUY,2008,48.93,1.0,,
68,2025-06-05T11:30:00-04:00,OKLO,SELL,SELL,2008,48.34,1.0,-1185.7199999999925,-1.2068097240129532
69,2025-06-05T12:00:00-04:00,OKLO,BUY,BUY,2020,48.58,1.0,,
70,2025-06-05T12:05:00-04:00,OKLO,SELL,SELL,2020,48.33,1.0,-506.0,-0.5156288532047455
71,2025-06-05T12:20:00-04:00,OKLO,BUY,BUY,2019,48.58,1.0,,
72,2025-06-05T12:25:00-04:00,OKLO,SELL,SELL,2019,48.38,1.0,-404.79999999999137,-0.412707391071442
73,2025-06-05T13:10:00-04:00,OKLO,BUY,BUY,2039,48.08,1.0,,
74,2025-06-05T13:15:00-04:00,OKLO,SELL,SELL,2039,47.99,1.0,-184.50999999999246,-0.18820614279715728
75,2025-06-05T15:05:00-04:00,OKLO,BUY,BUY,2081,47.1,1.0,,
76,2025-06-05T15:10:00-04:00,OKLO,SELL,SELL,2081,47.0,1.0,-209.10000000000295,-0.21333229948957666
77,2025-06-05T15:35:00-04:00,OKLO,BUY,BUY,2079,47.13,1.0,,
78,2025-06-06T10:15:00-04:00,OKLO,SELL,SELL,2079,47.3,1.0,352.42999999998875,0.35968018131888796
79,2025-06-06T10:20:00-04:00,OKLO,BUY,BUY,2047,47.89,1.0,,
80,2025-06-06T12:55:00-04:00,OKLO,SELL,SELL,2047,49.09,1.0,2455.400000000006,2.5046966888203617
81,2025-06-06T13:00:00-04:00,OKLO,BUY,BUY,1990,49.39,1.0,,
82,2025-06-06T13:20:00-04:00,OKLO,SELL,SELL,1990,49.3,1.0,-180.1000000000068,-0.18323869561723438
83,2025-06-06T13:35:00-04:00,OKLO,BUY,BUY,1991,49.35,1.0,,
84,2025-06-06T14:40:00-04:00,OKLO,SELL,SELL,1991,49.58,1.0,456.92999999999375,0.46503627991330243
85,2025-06-06T15:00:00-04:00,OKLO,BUY,BUY,1960,50.16,1.0,,
86,2025-06-06T15:20:00-04:00,OKLO,SELL,SELL,1960,50.16,1.0,-1.0,-0.0010171429268898008
87,2025-06-06T15:25:00-04:00,OKLO,BUY,BUY,1958,50.2,1.0,,
88,2025-06-06T15:40:00-04:00,OKLO,SELL,SELL,1958,50.1,1.0,-196.8000000000028,-0.20021853120174132
89,2025-06-06T15:50:00-04:00,OKLO,BUY,BUY,1957,50.21,1.0,,
90,2025-06-09T09:30:00-04:00,OKLO,SELL,SELL,1957,49.74,1.0,-920.7899999999978,-0.9370766737121166
91,2025-06-09T09:40:00-04:00,OKLO,BUY,BUY,1945,50.48,1.0,,
92,2025-06-09T09:55:00-04:00,OKLO,SELL,SELL,1945,50.05,1.0,-837.3499999999995,-0.8528323178991406
93,2025-06-09T10:00:00-04:00,OKLO,BUY,BUY,1939,50.58,1.0,,
94,2025-06-09T12:40:00-04:00,OKLO,SELL,SELL,1939,51.78,1.0,2325.8000000000056,2.3714354291107265
95,2025-06-09T12:50:00-04:00,OKLO,BUY,BUY,1885,52.17,1.0,,
96,2025-06-09T14:20:00-04:00,OKLO,SELL,SELL,1885,52.56,1.0,734.1500000000011,0.7465315998493017
97,2025-06-09T14:25:00-04:00,OKLO,BUY,BUY,1868,52.68,1.0,,
98,2025-06-09T14:35:00-04:00,OKLO,SELL,SELL,1868,52.66,1.0,-38.36000000000584,-0.03898087173261422
99,2025-06-09T14:45:00-04:00,OKLO,BUY,BUY,1866,52.73,1.0,,
100,2025-06-10T10:00:00-04:00,OKLO,SELL,SELL,1866,54.03,1.0,2424.800000000008,2.4643483552751344
101,2025-06-10T12:00:00-04:00,OKLO,BUY,BUY,1888,52.24,1.0,,
102,2025-06-10T12:05:00-04:00,OKLO,SELL,SELL,1888,52.02,1.0,-416.35999999999785,-0.42214285048015543
103,2025-06-10T12:10:00-04:00,OKLO,BUY,BUY,1887,52.24,1.0,,
104,2025-06-10T12:55:00-04:00,OKLO,SELL,SELL,1887,51.93,1.0,-585.9700000000043,-0.5944234142588625
105,2025-06-10T13:00:00-04:00,OKLO,BUY,BUY,1890,52.14,1.0,,
106,2025-06-10T13:10:00-04:00,OKLO,SELL,SELL,1890,51.99,1.0,-284.4999999999973,-0.28869883586887424
107,2025-06-10T14:05:00-04:00,OKLO,BUY,BUY,1890,52.11,1.0,,
108,2025-06-10T15:55:00-04:00,OKLO,SELL,SELL,1890,52.58,1.0,887.2999999999979,0.9009137070268812
109,2025-06-11T09:30:00-04:00,OKLO,BUY,BUY,1799,54.81,1.0,,
110,2025-06-11T11:50:00-04:00,OKLO,SELL,SELL,1799,65.76,1.0,19698.050000000007,19.976889420216327
111,2025-06-11T13:00:00-04:00,OKLO,BUY,BUY,1512,66.51,1.0,,
112,2025-06-11T14:15:00-04:00,OKLO,SELL,SELL,1512,66.23,1.0,-424.3600000000017,-0.4219795290805525
113,2025-06-11T14:20:00-04:00,OKLO,BUY,BUY,1509,66.63,1.0,,
