trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
32,2025-01-21T15:50:00-05:00,OKLO,SELL,SELL,2990,31.02,1.0,-628.9000000000026,-0.6734940623504103
33,2025-01-22T09:30:00-05:00,OKLO,BUY,BUY,2808,33.04,1.0,,
34,2025-01-22T09:35:00-05:00,OKLO,SELL,SELL,2808,32.35,1.0,-1938.5199999999936,-2.089433064029004
35,2025-01-22T10:30:00-05:00,OKLO,BUY,BUY,2649,34.33,1.0,,
36,2025-01-22T10:55:00-05:00,OKLO,SELL,SELL,2649,33.91,1.0,-1113.5800000000045,-1.2245059086000372
37,2025-01-22T13:40:00-05:00,OKLO,BUY,BUY,2600,34.56,1.0,,
38,2025-01-22T13:50:00-05:00,OKLO,SELL,SELL,2600,33.99,1.0,-1483.0000000000007,-1.6504000801273142
39,2025-01-22T14:45:00-05:00,OKLO,BUY,BUY,2533,34.92,1.0,,
40,2025-01-22T14:50:00-05:00,OKLO,SELL,SELL,2533,34.62,1.0,-760.9000000000108,-0.8602273559760882
41,2025-01-23T09:35:00-05:00,OKLO,BUY,BUY,2424,36.19,1.0,,
42,2025-01-23T09:45:00-05:00,OKLO,SELL,SELL,2424,35.94,1.0,-607.0,-0.6919306072255338
43,2025-01-23T11:35:00-05:00,OKLO,BUY,BUY,2184,39.9,1.0,,
44,2025-01-23T11:40:00-05:00,OKLO,SELL,SELL,2184,39.07,1.0,-1813.7199999999962,-2.081324174399199
45,2025-01-24T09:30:00-05:00,OKLO,BUY,BUY,2115,40.39,1.0,,
46,2025-01-24T09:50:00-05:00,OKLO,SELL,SELL,2115,39.73,1.0,-1396.9000000000078,-1.6352193159330668
47,2025-01-24T10:10:00-05:00,OKLO,BUY,BUY,2014,41.77,1.0,,
48,2025-01-24T10:35:00-05:00,OKLO,SELL,SELL,2014,40.52,1.0,-2518.5,-2.993731529146
49,2025-01-28T14:20:00-05:00,OKLO,BUY,BUY,2515,32.49,1.0,,
50,2025-01-28T14:55:00-05:00,OKLO,SELL,SELL,2515,33.34,1.0,2136.7500000000036,2.614933789888682
51,2025-01-28T15:50:00-05:00,OKLO,BUY,BUY,2483,33.73,1.0,,
52,2025-01-29T09:40:00-05:00,OKLO,SELL,SELL,2483,35.59,1.0,4617.3800000000165,5.513119056974855
53,2025-01-29T09:50:00-05:00,OKLO,BUY,BUY,2376,37.09,1.0,,
54,2025-01-29T10:25:00-05:00,OKLO,SELL,SELL,2376,37.23,1.0,331.63999999998447,0.3763212206405953
55,2025-01-30T09:30:00-05:00,OKLO,BUY,BUY,2340,37.8,1.0,,
56,2025-01-30T09:45:00-05:00,OKLO,SELL,SELL,2340,39.61,1.0,4234.400000000005,4.787175109945401
57,2025-01-30T14:45:00-05:00,OKLO,BUY,BUY,2261,40.9,1.0,,
58,2025-01-30T15:15:00-05:00,OKLO,SELL,SELL,2261,41.53,1.0,1423.4300000000057,1.5392442787796667
59,2025-02-03T14:10:00-05:00,OKLO,BUY,BUY,2052,45.72,1.0,,
60,2025-02-03T14:55:00-05:00,OKLO,SELL,SELL,2052,46.79,1.0,2194.640000000001,2.3392416245676233
61,2025-02-05T09:30:00-05:00,OKLO,BUY,BUY,2013,47.64,1.0,,
62,2025-02-05T09:35:00-05:00,OKLO,SELL,SELL,2013,46.51,1.0,-2275.690000000005,-2.3729743550386537
63,2025-02-05T10:40:00-05:00,OKLO,BUY,BUY,1903,49.25,1.0,,
64,2025-02-05T10:55:00-05:00,OKLO,SELL,SELL,1903,52.19,1.0,5593.819999999996,5.968412488830201
65,2025-02-05T14:15:00-05:00,OKLO,BUY,BUY,1945,50.92,1.0,,
66,2025-02-05T14:40:00-05:00,OKLO,SELL,SELL,1945,50.68,1.0,-467.8000000000039,-0.47233250269587346
67,2025-02-06T09:30:00-05:00,OKLO,BUY,BUY,1898,51.95,1.0,,
68,2025-02-06T09:35:00-05:00,OKLO,SELL,SELL,1898,50.06,1.0,-3588.220000000001,-3.6390908510062165
69,2025-02-07T09:45:00-05:00,OKLO,BUY,BUY,1637,58.15,1.0,,
70,2025-02-07T10:00:00-05:00,OKLO,SELL,SELL,1637,55.97,1.0,-3569.6599999999994,-3.749936313293424
71,2025-02-10T10:35:00-05:00,OKLO,BUY,BUY,1632,56.23,1.0,,
72,2025-02-10T10:45:00-05:00,OKLO,SELL,SELL,1632,55.45,1.0,-1273.9599999999903,-1.388234463381486
73,2025-02-12T10:20:00-05:00,OKLO,BUY,BUY,1701,53.24,1.0,,
74,2025-02-12T10:50:00-05:00,OKLO,SELL,SELL,1701,53.04,1.0,-341.2000000000048,-0.3767574653630529
75,2025-02-12T12:05:00-05:00,OKLO,BUY,BUY,1654,54.58,1.0,,
76,2025-02-12T12:10:00-05:00,OKLO,SELL,SELL,1654,53.85,1.0,-1208.4199999999948,-1.338579153425832
77,2025-02-12T12:35:00-05:00,OKLO,BUY,BUY,1627,54.77,1.0,,
78,2025-02-12T12:55:00-05:00,OKLO,SELL,SELL,1627,54.78,1.0,15.269999999996763,0.01713577967628836
79,2025-02-13T14:35:00-05:00,OKLO,BUY,BUY,1672,53.3,1.0,,
80,2025-02-13T14:55:00-05:00,OKLO,SELL,SELL,1672,53.27,1.0,-51.15999999999002,-0.05740664687280772
81,2025-02-13T15:10:00-05:00,OKLO,BUY,BUY,1657,53.77,1.0,,
82,2025-02-13T15:30:00-05:00,OKLO,SELL,SELL,1657,53.81,1.0,65.27999999999858,0.07326772833789733
83,2025-02-13T15:35:00-05:00,OKLO,BUY,BUY,1644,54.23,1.0,,
84,2025-02-13T15:45:00-05:00,OKLO,SELL,SELL,1644,55.17,1.0,1544.3600000000079,1.7322168373504605
85,2025-02-14T10:05:00-05:00,OKLO,BUY,BUY,1586,57.13,1.0,,
86,2025-02-14T10:10:00-05:00,OKLO,SELL,SELL,1586,55.81,1.0,-2094.5200000000004,-2.3115980080605523
87,2025-02-18T09:30:00-05:00,OKLO,BUY,BUY,1636,54.17,1.0,,
88,2025-02-18T09:45:00-05:00,OKLO,SELL,SELL,1636,53.14,1.0,-1686.0800000000017,-1.9025283695721855
89,2025-02-25T14:45:00-05:00,OKLO,BUY,BUY,2736,31.81,1.0,,
90,2025-02-25T14:55:00-05:00,OKLO,SELL,SELL,2736,31.58,1.0,-630.2800000000011,-0.7241837478956309
91,2025-02-25T15:15:00-05:00,OKLO,BUY,BUY,2695,32.07,1.0,,
92,2025-02-25T15:20:00-05:00,OKLO,SELL,SELL,2695,32.69,1.0,1669.899999999993,1.932091591253688
93,2025-02-26T09:30:00-05:00,OKLO,BUY,BUY,2578,34.13,1.0,,
94,2025-02-26T09:50:00-05:00,OKLO,SELL,SELL,2578,35.46,1.0,3427.7399999999957,3.89568412288292
95,2025-02-26T09:55:00-05:00,OKLO,BUY,BUY,2570,35.51,1.0,,
96,2025-02-26T10:20:00-05:00,OKLO,SELL,SELL,2570,35.85,1.0,872.8000000000088,0.9563705256422013
97,2025-02-28T15:50:00-05:00,OKLO,BUY,BUY,2746,33.53,1.0,,
98,2025-03-03T09:30:00-05:00,OKLO,SELL,SELL,2746,34.45,1.0,2525.3200000000047,2.742695633682252
99,2025-03-04T14:00:00-05:00,OKLO,BUY,BUY,2985,31.65,1.0,,
100,2025-03-04T14:25:00-05:00,OKLO,SELL,SELL,2985,31.81,1.0,476.6000000000004,0.5044654079729036
101,2025-03-05T14:05:00-05:00,OKLO,BUY,BUY,3127,30.36,1.0,,
102,2025-03-05T14:25:00-05:00,OKLO,SELL,SELL,3127,30.42,1.0,186.6200000000071,0.1965730436021037
103,2025-03-07T14:20:00-05:00,OKLO,BUY,BUY,3564,26.69,1.0,,
104,2025-03-07T14:25:00-05:00,OKLO,SELL,SELL,3564,26.39,1.0,-1070.2000000000025,-1.1250559269064793
105,2025-03-11T09:40:00-04:00,OKLO,BUY,BUY,3727,25.25,1.0,,
106,2025-03-11T09:55:00-04:00,OKLO,SELL,SELL,3727,25.1,1.0,-560.0499999999947,-0.5951157051358626
107,2025-03-11T11:05:00-04:00,OKLO,BUY,BUY,3593,26.04,1.0,,
108,2025-03-11T11:20:00-04:00,OKLO,SELL,SELL,3593,25.77,1.0,-971.1099999999984,-1.0379240791631523
109,2025-03-12T09:30:00-04:00,OKLO,BUY,BUY,3393,27.3,1.0,,
110,2025-03-12T09:40:00-04:00,OKLO,SELL,SELL,3393,26.87,1.0,-1459.989999999999,-1.5761541359755316
111,2025-03-14T09:30:00-04:00,OKLO,BUY,BUY,3533,25.83,1.0,,
112,2025-03-14T09:50:00-04:00,OKLO,SELL,SELL,3533,25.87,1.0,140.32000000000954,0.15376120486018827
113,2025-03-14T14:30:00-04:00,OKLO,BUY,BUY,3354,27.25,1.0,,
114,2025-03-14T14:45:00-04:00,OKLO,SELL,SELL,3354,27.05,1.0,-671.7999999999976,-0.7350310457069368
115,2025-03-14T15:50:00-04:00,OKLO,BUY,BUY,3283,27.64,1.0,,
116,2025-03-17T09:30:00-04:00,OKLO,SELL,SELL,3283,28.35,1.0,2329.930000000003,2.567610635384813
117,2025-03-17T09:35:00-04:00,OKLO,BUY,BUY,3203,29.02,1.0,,
118,2025-03-17T10:00:00-04:00,OKLO,SELL,SELL,3203,29.17,1.0,479.4500000000068,0.5158035228052039
119,2025-03-19T14:55:00-04:00,OKLO,BUY,BUY,3339,27.98,1.0,,
120,2025-03-19T15:20:00-04:00,OKLO,SELL,SELL,3339,27.84,1.0,-468.4600000000019,-0.5014224058299714
121,2025-03-20T09:45:00-04:00,OKLO,BUY,BUY,3242,28.68,1.0,,
122,2025-03-20T09:55:00-04:00,OKLO,SELL,SELL,3242,28.43,1.0,-811.5,-0.8727536943884358
123,2025-03-20T10:15:00-04:00,OKLO,BUY,BUY,3163,29.15,1.0,,
124,2025-03-20T10:25:00-04:00,OKLO,SELL,SELL,3163,28.73,1.0,-1329.4599999999941,-1.4418922707585256
125,2025-03-24T09:30:00-04:00,OKLO,BUY,BUY,3054,29.77,1.0,,
126,2025-03-24T09:45:00-04:00,OKLO,SELL,SELL,3054,30.83,1.0,3236.239999999996,3.5594924601770024
127,2025-03-25T15:50:00-04:00,OKLO,BUY,BUY,3279,28.67,1.0,,
128,2025-03-26T09:35:00-04:00,OKLO,SELL,SELL,3279,29.64,1.0,3179.6299999999965,3.38222781359373
129,2025-04-07T09:45:00-04:00,OKLO,BUY,BUY,4871,19.92,1.0,,
130,2025-04-07T09:55:00-04:00,OKLO,SELL,SELL,4871,21.39,1.0,7159.369999999994,7.378411424270014
131,2025-04-07T10:10:00-04:00,OKLO,BUY,BUY,4586,22.64,1.0,,
132,2025-04-07T10:20:00-04:00,OKLO,SELL,SELL,4586,21.22,1.0,-6513.120000000008,-6.272987528224561
133,2025-04-08T09:30:00-04:00,OKLO,BUY,BUY,4262,22.91,1.0,,
134,2025-04-08T09:45:00-04:00,OKLO,SELL,SELL,4262,22.29,1.0,-2643.440000000004,-2.707238234793501
135,2025-04-09T13:30:00-04:00,OKLO,BUY,BUY,4145,22.95,1.0,,
136,2025-04-09T13:55:00-04:00,OKLO,SELL,SELL,4145,23.99,1.0,4309.7999999999965,4.530491570634531
137,2025-04-11T13:50:00-04:00,OKLO,BUY,BUY,4365,22.73,1.0,,
138,2025-04-11T14:05:00-04:00,OKLO,SELL,SELL,4365,22.67,1.0,-262.8999999999944,-0.26497355051958543
139,2025-04-14T09:30:00-04:00,OKLO,BUY,BUY,4183,23.66,1.0,,
140,2025-04-14T09:40:00-04:00,OKLO,SELL,SELL,4183,23.08,1.0,-2427.1400000000076,-2.452380389444246
141,2025-04-15T09:30:00-04:00,OKLO,BUY,BUY,4129,23.41,1.0,,
142,2025-04-15T09:40:00-04:00,OKLO,SELL,SELL,4129,23.17,1.0,-991.9599999999936,-1.0262268431420334
143,2025-04-15T09:45:00-04:00,OKLO,BUY,BUY,4080,23.46,1.0,,
144,2025-04-15T10:00:00-04:00,OKLO,SELL,SELL,4080,23.39,1.0,-286.60000000000116,-0.29942184212340983
145,2025-04-15T15:50:00-04:00,OKLO,BUY,BUY,4163,22.93,1.0,,
146,2025-04-16T09:30:00-04:00,OKLO,SELL,SELL,4163,21.83,1.0,-4580.300000000006,-4.798206216957538
147,2025-04-17T15:40:00-04:00,OKLO,BUY,BUY,4152,21.94,1.0,,
148,2025-04-21T09:30:00-04:00,OKLO,SELL,SELL,4152,21.15,1.0,-3281.0800000000113,-3.6017874793020397
149,2025-04-21T15:40:00-04:00,OKLO,BUY,BUY,4313,20.4,1.0,,
150,2025-04-22T09:30:00-04:00,OKLO,SELL,SELL,4313,20.77,1.0,1594.8100000000043,1.8125683345797456
151,2025-04-22T09:45:00-04:00,OKLO,BUY,BUY,4182,21.4,1.0,,
152,2025-04-22T10:05:00-04:00,OKLO,SELL,SELL,4182,21.41,1.0,40.82000000000654,0.0456110789556678
153,2025-04-23T10:00:00-04:00,OKLO,BUY,BUY,3841,23.31,1.0,,
154,2025-04-23T10:40:00-04:00,OKLO,SELL,SELL,3841,23.7,1.0,1496.9900000000023,1.6719661011913731
155,2025-04-28T15:00:00-04:00,OKLO,BUY,BUY,3825,23.78,1.0,,
156,2025-04-28T15:30:00-04:00,OKLO,SELL,SELL,3825,24.15,1.0,1414.2499999999902,1.5548128562711867
157,2025-04-28T15:45:00-04:00,OKLO,BUY,BUY,3814,24.2,1.0,,
158,2025-04-28T15:50:00-04:00,OKLO,SELL,SELL,3814,24.49,1.0,1105.0599999999968,1.1972506982680315
159,2025-04-28T15:55:00-04:00,OKLO,BUY,BUY,3807,24.52,1.0,,
160,2025-04-29T09:30:00-04:00,OKLO,SELL,SELL,3807,24.06,1.0,-1752.2200000000032,-1.8770707318285549
161,2025-04-29T13:45:00-04:00,OKLO,BUY,BUY,3733,24.56,1.0,,
162,2025-04-29T13:50:00-04:00,OKLO,SELL,SELL,3733,24.38,1.0,-672.9399999999989,-0.7339817380404834
163,2025-04-29T15:50:00-04:00,OKLO,BUY,BUY,3723,24.45,1.0,,
164,2025-04-30T09:30:00-04:00,OKLO,SELL,SELL,3723,23.01,1.0,-5362.119999999992,-5.890604410603941
165,2025-04-30T15:55:00-04:00,OKLO,BUY,BUY,3622,23.73,1.0,,
166,2025-05-01T09:30:00-04:00,OKLO,SELL,SELL,3622,25.13,1.0,5069.799999999995,5.898472921683566
167,2025-05-01T09:50:00-04:00,OKLO,BUY,BUY,3560,25.49,1.0,,
168,2025-05-01T09:55:00-04:00,OKLO,SELL,SELL,3560,24.91,1.0,-2065.799999999994,-2.2764790281380587
169,2025-05-01T10:15:00-04:00,OKLO,BUY,BUY,3447,25.76,1.0,,
170,2025-05-01T11:30:00-04:00,OKLO,SELL,SELL,3447,26.73,1.0,3342.589999999996,3.7643593632666033
171,2025-05-01T13:55:00-04:00,OKLO,BUY,BUY,3490,26.35,1.0,,
172,2025-05-01T14:00:00-04:00,OKLO,SELL,SELL,3490,26.12,1.0,-803.7000000000015,-0.8739431833627853
173,2025-05-01T15:10:00-04:00,OKLO,BUY,BUY,3420,26.67,1.0,,
174,2025-05-01T15:50:00-04:00,OKLO,SELL,SELL,3420,26.47,1.0,-685.0000000000098,-0.7509943823427623
175,2025-05-08T11:50:00-04:00,OKLO,BUY,BUY,3291,27.51,1.0,,
176,2025-05-08T12:05:00-04:00,OKLO,SELL,SELL,3291,27.4,1.0,-363.0100000000098,-0.40095470982338466
177,2025-05-09T14:35:00-04:00,OKLO,BUY,BUY,3341,27.0,1.0,,
178,2025-05-09T15:00:00-04:00,OKLO,SELL,SELL,3341,26.98,1.0,-67.81999999999857,-0.07518180205746561
179,2025-05-09T15:05:00-04:00,OKLO,BUY,BUY,3186,28.29,1.0,,
180,2025-05-09T15:10:00-04:00,OKLO,SELL,SELL,3186,28.09,1.0,-638.1999999999978,-0.7080652201070972
181,2025-05-12T09:30:00-04:00,OKLO,BUY,BUY,3066,29.2,1.0,,
182,2025-05-12T09:55:00-04:00,OKLO,SELL,SELL,3066,29.09,1.0,-338.2599999999983,-0.3778250875143232
183,2025-05-13T09:35:00-04:00,OKLO,BUY,BUY,2887,30.9,1.0,,
184,2025-05-13T09:55:00-04:00,OKLO,SELL,SELL,2887,30.72,1.0,-520.6599999999992,-0.5836387013461591
185,2025-05-13T10:55:00-04:00,OKLO,BUY,BUY,2811,31.56,1.0,,
186,2025-05-13T11:25:00-04:00,OKLO,SELL,SELL,2811,31.65,1.0,251.9899999999996,0.284040697884128
187,2025-05-14T09:30:00-04:00,OKLO,BUY,BUY,2403,37.01,1.0,,
188,2025-05-14T09:45:00-04:00,OKLO,SELL,SELL,2403,38.4,1.0,3339.1700000000014,3.754575058050153
189,2025-05-15T13:05:00-04:00,OKLO,BUY,BUY,2512,36.67,1.0,,
190,2025-05-15T13:40:00-04:00,OKLO,SELL,SELL,2512,36.75,1.0,199.95999999999572,0.21707402966952954
191,2025-05-15T15:55:00-04:00,OKLO,BUY,BUY,2465,37.45,1.0,,
192,2025-05-16T09:35:00-04:00,OKLO,SELL,SELL,2465,38.67,1.0,3006.299999999997,3.256558369283512
193,2025-05-16T09:40:00-04:00,OKLO,BUY,BUY,2391,39.8,1.0,,
194,2025-05-16T09:45:00-04:00,OKLO,SELL,SELL,2391,39.21,1.0,-1411.6899999999912,-1.4834473134460013
195,2025-05-19T14:00:00-04:00,OKLO,BUY,BUY,2401,39.08,1.0,,
196,2025-05-19T14:05:00-04:00,OKLO,SELL,SELL,2401,38.66,1.0,-1009.420000000004,-1.0757728060595098
197,2025-05-19T15:45:00-04:00,OKLO,BUY,BUY,2362,39.32,1.0,,
198,2025-05-20T09:30:00-04:00,OKLO,SELL,SELL,2362,38.38,1.0,-2221.2799999999947,-2.3916918726320224
199,2025-05-20T14:05:00-04:00,OKLO,BUY,BUY,2341,38.76,1.0,,
200,2025-05-20T14:10:00-04:00,OKLO,SELL,SELL,2341,38.55,1.0,-492.610000000002,-0.5428917668156397
201,2025-05-21T12:30:00-04:00,OKLO,BUY,BUY,2327,38.8,1.0,,
202,2025-05-21T13:05:00-04:00,OKLO,SELL,SELL,2327,39.09,1.0,673.8300000000146,0.7463068427243469
203,2025-05-22T10:30:00-04:00,OKLO,BUY,BUY,2369,38.38,1.0,,
204,2025-05-22T10:35:00-04:00,OKLO,SELL,SELL,2369,37.87,1.0,-1209.190000000012,-1.329902306583524
205,2025-05-22T11:10:00-04:00,OKLO,BUY,BUY,2280,39.38,1.0,,
206,2025-05-22T11:25:00-04:00,OKLO,SELL,SELL,2280,39.37,1.0,-23.800000000011664,-0.026507060010660364
207,2025-05-22T13:35:00-04:00,OKLO,BUY,BUY,2269,39.55,1.0,,
208,2025-05-22T13:45:00-04:00,OKLO,SELL,SELL,2269,40.24,1.0,1564.610000000011,1.7434932825347143
209,2025-05-23T09:30:00-04:00,OKLO,BUY,BUY,1987,45.92,1.0,,
210,2025-05-23T09:50:00-04:00,OKLO,SELL,SELL,1987,47.64,1.0,3416.6399999999976,3.7445075864681105
211,2025-05-23T09:55:00-04:00,OKLO,BUY,BUY,1950,48.45,1.0,,
212,2025-05-23T10:15:00-04:00,OKLO,SELL,SELL,1950,49.38,1.0,1812.4999999999995,1.9184258852543168
213,2025-05-27T11:35:00-04:00,OKLO,BUY,BUY,1818,52.92,1.0,,
214,2025-05-27T12:15:00-04:00,OKLO,SELL,SELL,1818,53.21,1.0,526.2199999999984,0.5469518829521707
215,2025-05-27T13:40:00-04:00,OKLO,BUY,BUY,1792,53.95,1.0,,
216,2025-05-27T14:00:00-04:00,OKLO,SELL,SELL,1792,54.04,1.0,160.27999999999338,0.16578505865778373
217,2025-05-28T09:30:00-04:00,OKLO,BUY,BUY,1745,55.48,1.0,,
218,2025-05-28T09:35:00-04:00,OKLO,SELL,SELL,1745,54.52,1.0,-1676.1999999999891,-1.7313683201533556
219,2025-05-30T15:35:00-04:00,OKLO,BUY,BUY,1831,52.02,1.0,,
220,2025-05-30T15:50:00-04:00,OKLO,SELL,SELL,1831,52.88,1.0,1573.659999999999,1.6521430741665937
221,2025-06-02T15:50:00-04:00,OKLO,BUY,BUY,1827,52.95,1.0,,
222,2025-06-02T15:55:00-04:00,OKLO,SELL,SELL,1827,52.44,1.0,-932.7700000000093,-0.9641965399240229
223,2025-06-03T09:30:00-04:00,OKLO,BUY,BUY,1644,58.31,1.0,,
224,2025-06-03T09:35:00-04:00,OKLO,SELL,SELL,1644,54.95,1.0,-5524.839999999999,-5.763287971205465
225,2025-06-04T13:50:00-04:00,OKLO,BUY,BUY,1854,48.87,1.0,,
226,2025-06-04T14:05:00-04:00,OKLO,SELL,SELL,1854,48.85,1.0,-38.07999999999262,-0.042028131035051576
227,2025-06-06T12:25:00-04:00,OKLO,BUY,BUY,1825,49.63,1.0,,
228,2025-06-06T12:40:00-04:00,OKLO,SELL,SELL,1825,49.4,1.0,-420.7500000000073,-0.4645283091776853
229,2025-06-06T13:45:00-04:00,OKLO,BUY,BUY,1800,50.1,1.0,,
230,2025-06-06T14:20:00-04:00,OKLO,SELL,SELL,1800,50.21,1.0,196.99999999999898,0.21844956254643325
231,2025-06-09T13:00:00-04:00,OKLO,BUY,BUY,1715,52.69,1.0,,
232,2025-06-09T13:20:00-04:00,OKLO,SELL,SELL,1715,52.75,1.0,101.9000000000039,0.112765709043449
233,2025-06-09T15:05:00-04:00,OKLO,BUY,BUY,1696,53.32,1.0,,
234,2025-06-09T15:30:00-04:00,OKLO,SELL,SELL,1696,53.48,1.0,270.3599999999942,0.2989658938257441
235,2025-06-09T15:35:00-04:00,OKLO,BUY,BUY,1680,53.98,1.0,,
236,2025-06-10T09:30:00-04:00,OKLO,SELL,SELL,1680,54.79,1.0,1359.8000000000038,1.4994365259120936
237,2025-06-11T09:30:00-04:00,OKLO,BUY,BUY,1678,54.81,1.0,,
238,2025-06-11T09:35:00-04:00,OKLO,SELL,SELL,1678,55.93,1.0,1878.3599999999958,2.042313229935395
239,2025-06-11T09:50:00-04:00,OKLO,BUY,BUY,1618,57.96,1.0,,
240,2025-06-11T10:00:00-04:00,OKLO,SELL,SELL,1618,61.8,1.0,6212.119999999994,6.624121830303764
241,2025-06-11T10:05:00-04:00,OKLO,BUY,BUY,1598,62.39,1.0,,
242,2025-06-11T10:35:00-04:00,OKLO,SELL,SELL,1598,66.0,1.0,5767.779999999999,5.785122640652146
243,2025-06-11T13:35:00-04:00,OKLO,BUY,BUY,1552,67.76,1.0,,
244,2025-06-11T13:55:00-04:00,OKLO,SELL,SELL,1552,66.86,1.0,-1397.8000000000088,-1.3291554984513871
245,2025-06-12T13:10:00-04:00,OKLO,BUY,BUY,1514,68.57,1.0,,
246,2025-06-12T13:25:00-04:00,OKLO,SELL,SELL,1514,68.64,1.0,104.98000000001119,0.1011212339372139
247,2025-06-12T13:35:00-04:00,OKLO,BUY,BUY,1489,69.77,1.0,,
248,2025-06-12T13:50:00-04:00,OKLO,SELL,SELL,1489,69.48,1.0,-432.8099999999881,-0.4166099953478869
249,2025-06-23T15:50:00-04:00,OKLO,BUY,BUY,1879,55.08,1.0,,
250,2025-06-24T09:30:00-04:00,OKLO,SELL,SELL,1879,58.46,1.0,6350.020000000005,6.135503175378608
251,2025-06-24T09:50:00-04:00,OKLO,BUY,BUY,1839,59.56,1.0,,
252,2025-06-24T10:10:00-04:00,OKLO,SELL,SELL,1839,59.36,1.0,-368.80000000000524,-0.3367057469316732
253,2025-06-24T11:55:00-04:00,OKLO,BUY,BUY,1808,60.4,1.0,,
254,2025-06-24T12:10:00-04:00,OKLO,SELL,SELL,1808,60.29,1.0,-199.87999999999897,-0.18303325329978057
255,2025-06-27T09:30:00-04:00,OKLO,BUY,BUY,1844,59.11,1.0,,
256,2025-06-27T09:35:00-04:00,OKLO,SELL,SELL,1844,57.3,1.0,-3338.640000000004,-3.062976973177212
257,2025-06-30T14:25:00-04:00,OKLO,BUY,BUY,1867,56.68,1.0,,
258,2025-06-30T14:30:00-04:00,OKLO,SELL,SELL,1867,56.36,1.0,-598.4400000000005,-0.5655126846298186
259,2025-07-03T09:30:00-04:00,OKLO,BUY,BUY,2021,52.09,1.0,,
260,2025-07-03T09:40:00-04:00,OKLO,SELL,SELL,2021,51.69,1.0,-809.4000000000115,-0.7688443084576116
261,2025-07-03T11:55:00-04:00,OKLO,BUY,BUY,1950,53.58,1.0,,
262,2025-07-03T12:15:00-04:00,OKLO,SELL,SELL,1950,53.66,1.0,154.99999999999667,0.14835091211883067
