trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
21,2025-04-30T15:45:00-04:00,XLV,BUY,Breakout > $140.19 | ADX=29.0 | RSI=66.8 | Vol spike 1.5x | SPY bullish | SL=$140.02 | TP=$141.19,709,140.41,1.0,,
22,2025-05-01T09:30:00-04:00,XLV,SELL,Stop loss hit at $137.75 (SL: $140.02),709,137.75,1.0,-1886.9399999999976,-1.8954374355673895
23,2025-05-02T15:15:00-04:00,XLV,BUY,Breakout > $138.53 | ADX=31.4 | RSI=69.2 | Vol spike 1.5x | SPY bullish | SL=$138.43 | TP=$139.19,716,138.68,1.0,,
24,2025-05-02T15:45:00-04:00,XLV,SELL,Price $138.48 < 5-SMA $138.53,716,138.48,1.0,-144.2000000000122,-0.14522254095538728
25,2025-05-15T15:30:00-04:00,XLV,BUY,Breakout > $130.32 | ADX=62.4 | RSI=83.4 | Vol spike 1.5x | SPY bullish | SL=$130.13 | TP=$130.89,762,130.38,1.0,,
26,2025-05-16T09:30:00-04:00,XLV,SELL,Take profit hit at $131.02 (TP: $130.89),762,131.02,1.0,486.68000000001126,0.48986135558774024
27,2025-05-16T15:45:00-04:00,XLV,BUY,Breakout > $132.96 | ADX=72.7 | RSI=84.4 | Vol spike 1.5x | SPY bullish | SL=$132.88 | TP=$133.57,747,133.11,1.0,,
28,2025-05-19T09:30:00-04:00,XLV,SELL,Stop loss hit at $132.86 (SL: $132.88),747,132.86,1.0,-187.75,-0.18881839110237456
29,2025-05-19T15:45:00-04:00,XLV,BUY,Breakout > $134.12 | ADX=52.5 | RSI=71.7 | Vol spike 1.5x | SPY bullish | SL=$134.21 | TP=$134.78,739,134.4,1.0,,
30,2025-05-20T10:15:00-04:00,XLV,SELL,Price $134.44 < 5-SMA $134.51,739,134.44,1.0,28.55999999999412,0.028754784912994744
31,2025-05-29T15:45:00-04:00,XLV,BUY,Breakout > $132.33 | ADX=30.4 | RSI=77.5 | Vol spike 1.5x | SPY bullish | SL=$132.19 | TP=$132.82,751,132.4,1.0,,
32,2025-05-30T09:30:00-04:00,XLV,SELL,Stop loss hit at $131.68 (SL: $132.19),751,131.68,1.0,-541.7199999999991,-0.5448068757580441
33,2025-06-04T09:30:00-04:00,XLV,BUY,Breakout > $133.52 | ADX=28.4 | RSI=73.5 | Vol spike 1.5x | SPY bullish | SL=$133.62 | TP=$134.50,742,133.91,1.0,,
34,2025-06-04T11:00:00-04:00,XLV,SELL,Price $133.98 < 5-SMA $134.05,742,133.98,1.0,50.93999999999494,0.05126697048435003
35,2025-06-12T15:45:00-04:00,XLV,BUY,Breakout > $136.72 | ADX=26.9 | RSI=66.3 | Vol spike 1.5x | SPY bullish | SL=$136.62 | TP=$137.25,726,136.83,1.0,,
36,2025-06-13T09:30:00-04:00,XLV,SELL,Stop loss hit at $136.54 (SL: $136.62),726,136.54,1.0,-211.54000000001486,-0.21294634022009637
37,2025-06-24T15:30:00-04:00,XLV,BUY,Breakout > $133.91 | ADX=65.7 | RSI=85.7 | Vol spike 1.5x | SPY bullish | SL=$133.84 | TP=$134.38,741,134.02,1.0,,
38,2025-06-24T15:45:00-04:00,XLV,SELL,Stop loss hit at $133.74 (SL: $133.84),741,133.74,1.0,-208.48000000000084,-0.20992888719363387
39,2025-06-26T09:30:00-04:00,XLV,BUY,Breakout > $134.30 | ADX=21.8 | RSI=64.7 | Vol spike 1.5x | SPY bullish | SL=$134.49 | TP=$135.37,737,134.78,1.0,,
40,2025-06-26T11:15:00-04:00,XLV,SELL,Price $134.65 < 5-SMA $134.81,737,134.65,1.0,-96.80999999999665,-0.09745921481355567
41,2025-07-01T10:00:00-04:00,XLV,BUY,Breakout > $135.27 | ADX=34.3 | RSI=83.6 | Vol spike 1.5x | SPY bullish | SL=$135.08 | TP=$135.87,734,135.34,1.0,,
42,2025-07-01T10:15:00-04:00,XLV,SELL,Take profit hit at $135.97 (TP: $135.87),734,135.97,1.0,461.41999999999666,0.4644829866068771
43,2025-07-01T10:30:00-04:00,XLV,BUY,Breakout > $135.98 | ADX=39.0 | RSI=94.4 | Vol spike 1.5x | SPY bullish | SL=$136.37 | TP=$137.47,726,136.74,1.0,,
44,2025-07-01T11:45:00-04:00,XLV,SELL,Take profit hit at $137.54 (TP: $137.47),726,137.54,1.0,579.7999999999877,0.5840387194099775
45,2025-07-10T10:00:00-04:00,XLV,BUY,Breakout > $135.93 | ADX=37.6 | RSI=79.9 | Vol spike 1.5x | SPY bullish | SL=$136.24 | TP=$137.17,728,136.55,1.0,,
46,2025-07-10T11:00:00-04:00,XLV,SELL,Take profit hit at $137.52 (TP: $137.17),728,137.52,1.0,705.1599999999992,0.7093494176607033
