timestamp,open,high,low,close,volume,average,barCount
2025-07-09 09:30:00-04:00,622.76,623.6,622.65,623.52,1331381.0,623.093,7405
2025-07-09 09:35:00-04:00,623.54,623.88,623.38,623.83,796553.0,623.629,5108
2025-07-09 09:40:00-04:00,623.83,624.19,623.71,624.06,828554.0,623.942,4954
2025-07-09 09:45:00-04:00,624.06,624.55,624.06,624.54,992918.0,624.343,6101
2025-07-09 09:50:00-04:00,624.53,624.72,624.34,624.44,819060.0,624.53,5916
2025-07-09 09:55:00-04:00,624.43,624.47,624.11,624.25,679581.0,624.251,4596
2025-07-09 10:00:00-04:00,624.23,624.54,624.02,624.03,620273.0,624.295,3866
2025-07-09 10:05:00-04:00,624.03,624.35,623.86,624.21,549405.0,624.125,3365
2025-07-09 10:10:00-04:00,624.21,624.41,623.97,624.2,436693.0,624.204,2537
2025-07-09 10:15:00-04:00,624.19,624.28,623.96,623.98,551043.0,624.142,3162
2025-07-09 10:20:00-04:00,623.98,624.12,623.89,623.95,413762.0,623.983,2258
2025-07-09 10:25:00-04:00,623.95,624.08,623.15,623.37,729087.0,623.564,4270
2025-07-09 10:30:00-04:00,623.38,623.38,622.22,622.55,1675728.0,622.656,10836
2025-07-09 10:35:00-04:00,622.56,622.71,621.85,622.57,1026540.0,622.304,6860
2025-07-09 10:40:00-04:00,622.58,622.64,621.91,622.05,777663.0,622.231,4493
2025-07-09 10:45:00-04:00,622.06,622.51,621.71,621.93,954344.0,622.061,6437
2025-07-09 10:50:00-04:00,621.93,621.93,621.33,621.54,908808.0,621.62,6240
2025-07-09 10:55:00-04:00,621.56,621.62,621.07,621.44,807995.0,621.373,5351
2025-07-09 11:00:00-04:00,621.44,622.01,621.2,621.94,930248.0,621.671,6527
2025-07-09 11:05:00-04:00,621.94,622.01,621.4,621.7,495618.0,621.696,3228
2025-07-09 11:10:00-04:00,621.68,621.75,621.13,621.3,561080.0,621.42,3891
2025-07-09 11:15:00-04:00,621.31,621.45,620.91,621.37,704735.0,621.139,4794
2025-07-09 11:20:00-04:00,621.38,621.8,621.37,621.8,499042.0,621.571,3255
2025-07-09 11:25:00-04:00,621.79,622.32,621.78,622.11,600567.0,622.101,4081
2025-07-09 11:30:00-04:00,622.1,622.27,621.89,622.12,448751.0,622.093,3332
2025-07-09 11:35:00-04:00,622.12,622.22,621.31,622.06,712047.0,621.87,5126
2025-07-09 11:40:00-04:00,622.06,622.37,622.01,622.32,530490.0,622.205,3618
2025-07-09 11:45:00-04:00,622.33,622.54,622.26,622.31,444914.0,622.398,2979
2025-07-09 11:50:00-04:00,622.31,622.36,621.72,621.77,472626.0,622.0,3191
2025-07-09 11:55:00-04:00,621.76,622.19,621.68,621.93,316688.0,621.991,2335
2025-07-09 12:00:00-04:00,621.93,622.41,621.87,622.21,370399.0,622.215,2639
2025-07-09 12:05:00-04:00,622.2,622.3,621.95,622.11,300632.0,622.144,2316
2025-07-09 12:10:00-04:00,622.08,622.19,621.55,621.9,474535.0,621.855,3375
2025-07-09 12:15:00-04:00,621.9,622.19,621.85,622.12,358176.0,622.007,2485
2025-07-09 12:20:00-04:00,622.13,622.16,621.61,621.75,382781.0,621.815,2714
2025-07-09 12:25:00-04:00,621.75,621.94,621.63,621.79,244246.0,621.82,1726
2025-07-09 12:30:00-04:00,621.8,622.09,621.8,621.95,228146.0,622.002,1658
2025-07-09 12:35:00-04:00,621.93,622.14,621.78,621.78,291042.0,621.993,2043
2025-07-09 12:40:00-04:00,621.78,622.07,621.73,622.0,272384.0,621.963,1958
2025-07-09 12:45:00-04:00,622.0,622.24,621.93,622.17,268573.0,622.13,1934
2025-07-09 12:50:00-04:00,622.17,622.35,622.08,622.35,264114.0,622.231,1892
2025-07-09 12:55:00-04:00,622.34,622.37,622.02,622.02,207871.0,622.217,1521
2025-07-09 13:00:00-04:00,622.01,622.13,621.62,621.9,309055.0,621.904,1747
2025-07-09 13:05:00-04:00,621.9,622.45,621.87,622.25,396326.0,622.201,2845
2025-07-09 13:10:00-04:00,622.25,622.34,622.07,622.13,322422.0,622.222,2193
2025-07-09 13:15:00-04:00,622.13,622.59,622.04,622.52,409816.0,622.387,2941
2025-07-09 13:20:00-04:00,622.53,622.63,622.36,622.58,376416.0,622.483,2609
2025-07-09 13:25:00-04:00,622.59,622.68,622.13,622.32,371031.0,622.411,2524
2025-07-09 13:30:00-04:00,622.32,622.42,622.06,622.21,362320.0,622.235,2567
2025-07-09 13:35:00-04:00,622.25,622.53,622.24,622.53,219688.0,622.389,1639
2025-07-09 13:40:00-04:00,622.53,622.62,622.28,622.36,259704.0,622.449,1783
2025-07-09 13:45:00-04:00,622.35,622.58,622.09,622.51,460059.0,622.309,3241
2025-07-09 13:50:00-04:00,622.51,622.79,622.2,622.43,680203.0,622.514,4802
2025-07-09 13:55:00-04:00,622.42,622.59,622.23,622.47,409161.0,622.452,2604
2025-07-09 14:00:00-04:00,622.45,622.84,622.39,622.81,599229.0,622.682,3563
2025-07-09 14:05:00-04:00,622.81,623.31,622.78,623.01,782457.0,623.091,4837
2025-07-09 14:10:00-04:00,623.01,623.28,622.92,623.12,525304.0,623.142,3358
2025-07-09 14:15:00-04:00,623.12,623.17,622.79,622.99,454445.0,622.957,3012
2025-07-09 14:20:00-04:00,622.97,623.13,622.73,623.01,322839.0,622.987,2257
2025-07-09 14:25:00-04:00,623.01,623.09,622.79,622.85,321015.0,622.916,2100
2025-07-09 14:30:00-04:00,622.86,623.11,622.85,622.94,320115.0,622.998,2067
2025-07-09 14:35:00-04:00,622.95,623.2,622.9,623.11,390556.0,623.087,2480
2025-07-09 14:40:00-04:00,623.11,623.13,622.82,622.97,369240.0,622.951,2429
2025-07-09 14:45:00-04:00,622.95,623.09,622.92,623.02,388248.0,622.999,2655
2025-07-09 14:50:00-04:00,623.03,623.34,622.96,623.25,388819.0,623.173,2472
2025-07-09 14:55:00-04:00,623.26,623.57,623.23,623.4,495056.0,623.409,3156
2025-07-09 15:00:00-04:00,623.41,623.54,623.34,623.44,399217.0,623.432,2464
2025-07-09 15:05:00-04:00,623.44,623.45,623.15,623.16,504969.0,623.298,3124
2025-07-09 15:10:00-04:00,623.17,623.3,623.1,623.18,371688.0,623.187,2582
2025-07-09 15:15:00-04:00,623.19,623.47,623.17,623.47,693877.0,623.339,4003
2025-07-09 15:20:00-04:00,623.48,623.77,623.46,623.58,1132821.0,623.614,6101
