trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
259,2025-07-02T14:25:00-04:00,OKLO,BUY,BUY,1312,50.98,1.0,,
260,2025-07-02T14:35:00-04:00,OKLO,SELL,SELL,1312,50.84,1.0,-184.67999999999142,-0.2761084555448514
261,2025-07-02T14:40:00-04:00,OKLO,BUY,BUY,1311,50.89,1.0,,
262,2025-07-02T14:45:00-04:00,OKLO,SELL,SELL,1311,50.81,1.0,-105.87999999999776,-0.15869830220694928
263,2025-07-02T14:50:00-04:00,OKLO,BUY,BUY,1306,51.0,1.0,,
264,2025-07-03T11:40:00-04:00,OKLO,SELL,SELL,1306,52.61,1.0,2101.6599999999994,3.155314006035401
265,2025-07-03T11:45:00-04:00,OKLO,BUY,BUY,1292,53.09,1.0,,
266,2025-07-03T12:50:00-04:00,OKLO,SELL,SELL,1292,53.44,1.0,451.19999999999266,0.657790384130913
267,2025-07-03T12:55:00-04:00,OKLO,BUY,BUY,1285,53.72,1.0,,
268,2025-07-07T09:30:00-04:00,OKLO,SELL,SELL,1285,53.39,1.0,-425.0499999999978,-0.6157360729641058
269,2025-07-07T09:40:00-04:00,OKLO,BUY,BUY,1272,53.95,1.0,,
270,2025-07-07T09:45:00-04:00,OKLO,SELL,SELL,1272,53.55,1.0,-509.80000000000723,-0.742873629880492
271,2025-07-07T11:20:00-04:00,OKLO,BUY,BUY,1285,53.01,1.0,,
272,2025-07-07T12:20:00-04:00,OKLO,SELL,SELL,1285,52.8,1.0,-270.8500000000011,-0.3976138763352598
273,2025-07-07T12:25:00-04:00,OKLO,BUY,BUY,1281,52.99,1.0,,
274,2025-07-07T12:50:00-04:00,OKLO,SELL,SELL,1281,53.07,1.0,101.47999999999782,0.149496495273577
275,2025-07-07T13:10:00-04:00,OKLO,BUY,BUY,1265,53.74,1.0,,
276,2025-07-07T14:25:00-04:00,OKLO,SELL,SELL,1265,53.8,1.0,74.8999999999939,0.11017606105135601
277,2025-07-07T14:45:00-04:00,OKLO,BUY,BUY,1254,54.28,1.0,,
278,2025-07-07T15:05:00-04:00,OKLO,SELL,SELL,1254,54.17,1.0,-138.9399999999993,-0.20411905015152365
279,2025-07-07T15:10:00-04:00,OKLO,BUY,BUY,1238,54.85,1.0,,
280,2025-07-08T10:10:00-04:00,OKLO,SELL,SELL,1238,55.5,1.0,803.6999999999982,1.183560046123054
281,2025-07-08T12:20:00-04:00,OKLO,BUY,BUY,1276,53.83,1.0,,
282,2025-07-08T13:30:00-04:00,OKLO,SELL,SELL,1276,54.05,1.0,279.71999999999855,0.4072322301045516
283,2025-07-08T13:35:00-04:00,OKLO,BUY,BUY,1271,54.24,1.0,,
284,2025-07-08T15:00:00-04:00,OKLO,SELL,SELL,1271,54.47,1.0,291.329999999996,0.42258461120706625
285,2025-07-09T09:35:00-04:00,OKLO,BUY,BUY,1275,54.28,1.0,,
286,2025-07-09T10:05:00-04:00,OKLO,SELL,SELL,1275,53.66,1.0,-791.5000000000058,-1.1436539128424543
287,2025-07-09T11:35:00-04:00,OKLO,BUY,BUY,1301,52.64,1.0,,
288,2025-07-09T13:15:00-04:00,OKLO,SELL,SELL,1301,53.08,1.0,571.4399999999971,0.834393896297088
289,2025-07-09T14:20:00-04:00,OKLO,BUY,BUY,1300,53.1,1.0,,
290,2025-07-10T09:50:00-04:00,OKLO,SELL,SELL,1300,53.55,1.0,583.9999999999944,0.8459967261085518
291,2025-07-10T10:30:00-04:00,OKLO,BUY,BUY,1295,53.72,1.0,,
292,2025-07-10T10:35:00-04:00,OKLO,SELL,SELL,1295,53.42,1.0,-389.4999999999963,-0.5598806354609225
293,2025-07-10T11:15:00-04:00,OKLO,BUY,BUY,1289,53.66,1.0,,
294,2025-07-10T11:20:00-04:00,OKLO,SELL,SELL,1289,53.45,1.0,-271.6899999999919,-0.39279304495064093
295,2025-07-10T11:25:00-04:00,OKLO,BUY,BUY,1282,53.77,1.0,,
296,2025-07-10T12:45:00-04:00,OKLO,SELL,SELL,1282,54.73,1.0,1229.719999999992,1.7839056235415311
297,2025-07-10T12:50:00-04:00,OKLO,BUY,BUY,1279,54.82,1.0,,
298,2025-07-10T13:00:00-04:00,OKLO,SELL,SELL,1279,54.62,1.0,-256.80000000000365,-0.36625136310257644
299,2025-07-10T13:35:00-04:00,OKLO,BUY,BUY,1268,55.11,1.0,,
300,2025-07-10T13:45:00-04:00,OKLO,SELL,SELL,1268,54.91,1.0,-254.6000000000036,-0.36433636403184927
301,2025-07-10T14:00:00-04:00,OKLO,BUY,BUY,1265,55.03,1.0,,
302,2025-07-10T15:40:00-04:00,OKLO,SELL,SELL,1265,55.45,1.0,530.3000000000021,0.7617726044851674
