timestamp,open,high,low,close,volume,average,barCount
2025-05-21 09:30:00-04:00,588.47,589.7,588.42,589.29,1564858.0,589.204,8915
2025-05-21 09:35:00-04:00,589.29,589.58,588.99,589.58,831505.0,589.334,5905
2025-05-21 09:40:00-04:00,589.56,589.97,589.17,589.78,825053.0,589.612,5645
2025-05-21 09:45:00-04:00,589.79,590.17,589.68,590.15,674524.0,589.893,4733
2025-05-21 09:50:00-04:00,590.14,590.52,589.94,590.19,882312.0,590.226,5567
2025-05-21 09:55:00-04:00,590.18,590.48,589.75,589.84,614981.0,590.108,4197
2025-05-21 10:00:00-04:00,589.84,591.43,589.79,590.51,1305078.0,590.51,8616
2025-05-21 10:05:00-04:00,590.53,590.95,590.29,590.56,695119.0,590.571,4555
2025-05-21 10:10:00-04:00,590.58,590.62,589.81,589.99,522670.0,590.099,3581
2025-05-21 10:15:00-04:00,589.99,590.29,589.92,590.07,358017.0,590.087,2687
2025-05-21 10:20:00-04:00,590.06,590.55,590.04,590.2,526982.0,590.313,3525
2025-05-21 10:25:00-04:00,590.17,590.28,589.58,589.62,600918.0,589.901,3824
2025-05-21 10:30:00-04:00,589.63,590.05,589.17,589.29,562034.0,589.621,3914
2025-05-21 10:35:00-04:00,589.29,589.87,589.17,589.85,530509.0,589.512,3645
2025-05-21 10:40:00-04:00,589.85,590.13,589.28,589.33,393960.0,589.794,2455
2025-05-21 10:45:00-04:00,589.32,589.52,588.87,589.51,496203.0,589.237,3157
2025-05-21 10:50:00-04:00,589.51,589.94,589.46,589.63,256817.0,589.701,1674
2025-05-21 10:55:00-04:00,589.64,590.7,589.64,590.65,459979.0,590.357,2819
2025-05-21 11:00:00-04:00,590.66,590.97,590.37,590.75,505621.0,590.634,3077
2025-05-21 11:05:00-04:00,590.76,591.85,590.57,591.7,839975.0,591.232,5584
2025-05-21 11:10:00-04:00,591.71,592.06,591.41,591.99,703576.0,591.664,4676
2025-05-21 11:15:00-04:00,592.0,592.14,591.6,591.75,501455.0,591.818,3441
2025-05-21 11:20:00-04:00,591.76,592.23,591.48,592.22,481665.0,591.813,3371
2025-05-21 11:25:00-04:00,592.22,592.24,591.73,591.79,404321.0,591.967,2922
2025-05-21 11:30:00-04:00,591.77,591.87,591.54,591.71,348805.0,591.711,2460
2025-05-21 11:35:00-04:00,591.72,591.75,591.25,591.67,442874.0,591.447,3153
2025-05-21 11:40:00-04:00,591.66,591.91,591.4,591.81,378205.0,591.725,2565
2025-05-21 11:45:00-04:00,591.82,591.88,591.43,591.64,314772.0,591.636,2045
2025-05-21 11:50:00-04:00,591.62,592.19,591.47,592.11,285694.0,591.85,1969
2025-05-21 11:55:00-04:00,592.12,592.18,591.66,591.74,330301.0,591.95,2242
2025-05-21 12:00:00-04:00,591.73,591.99,591.56,591.77,275108.0,591.793,2088
2025-05-21 12:05:00-04:00,591.77,592.3,591.64,592.14,362299.0,591.991,2537
2025-05-21 12:10:00-04:00,592.14,592.21,591.71,591.95,263564.0,592.001,2040
2025-05-21 12:15:00-04:00,591.95,592.04,591.71,591.77,307757.0,591.896,2070
2025-05-21 12:20:00-04:00,591.78,591.82,591.42,591.63,479339.0,591.595,3204
