timestamp,symbol,action,quantity,price,commission,pnl
2025-06-10T14:30:00-04:00,OKLO,BUY,1760,52.58,1.0,
2025-06-10T14:34:00-04:00,OKLO,SELL,1760,52.82,1.0,421.4000000000035
2025-06-10T14:37:00-04:00,OKLO,BUY,1756,52.95,1.0,
2025-06-10T14:39:00-04:00,OKLO,SELL,1756,52.74,1.0,-369.76000000000147
2025-06-10T15:05:00-04:00,OKLO,BUY,1746,53.05,1.0,
2025-06-10T15:08:00-04:00,OKLO,SELL,1746,53.02,1.0,-53.37999999998958
2025-06-11T09:30:00-04:00,OKLO,BUY,1694,54.63,1.0,
2025-06-11T09:31:00-04:00,OKLO,SELL,1694,54.02,1.0,-1034.339999999999
2025-06-11T09:36:00-04:00,OKLO,BUY,1663,55.06,1.0,
2025-06-11T09:40:00-04:00,OKLO,SELL,1663,55.7,1.0,1063.3200000000008
2025-06-11T09:50:00-04:00,OKLO,BUY,1624,57.01,1.0,
2025-06-11T09:53:00-04:00,OKLO,SELL,1624,58.24,1.0,1996.5200000000063
2025-06-11T09:57:00-04:00,OKLO,BUY,1616,58.47,1.0,
2025-06-11T10:00:00-04:00,OKLO,SELL,1616,59.98,1.0,2439.1599999999967
2025-06-11T10:01:00-04:00,OKLO,BUY,1596,60.64,1.0,
2025-06-11T10:06:00-04:00,OKLO,SELL,1596,62.42,1.0,2839.880000000002
2025-06-11T10:26:00-04:00,OKLO,BUY,1525,65.23,1.0,
2025-06-11T10:29:00-04:00,OKLO,SELL,1525,64.9,1.0,-504.2499999999974
2025-06-11T13:02:00-04:00,OKLO,BUY,1507,65.71,1.0,
2025-06-11T13:04:00-04:00,OKLO,SELL,1507,66.51,1.0,1204.6000000000172
2025-06-11T13:35:00-04:00,OKLO,BUY,1488,67.29,1.0,
2025-06-11T13:42:00-04:00,OKLO,SELL,1488,68.03,1.0,1100.1199999999924
2025-06-11T15:31:00-04:00,OKLO,BUY,1487,68.03,1.0,
2025-06-11T15:33:00-04:00,OKLO,SELL,1487,67.34,1.0,-1027.0299999999966
2025-06-11T15:40:00-04:00,OKLO,BUY,1466,68.38,1.0,
2025-06-11T15:44:00-04:00,OKLO,SELL,1466,68.28,1.0,-147.59999999999167
2025-06-11T15:46:00-04:00,OKLO,BUY,1456,68.74,1.0,
2025-06-11T15:49:00-04:00,OKLO,SELL,1456,68.51,1.0,-335.8799999999851
2025-06-12T10:10:00-04:00,OKLO,BUY,1471,67.81,1.0,
2025-06-12T10:11:00-04:00,OKLO,SELL,1471,66.32,1.0,-2192.7900000000136
2025-06-12T10:56:00-04:00,OKLO,BUY,1437,67.96,1.0,
