trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
68,2025-02-10T10:45:00-05:00,OKLO,SELL,Price $55.45 < 5-SMA $55.55,1774,55.45,1.0,-1384.7199999999893,-1.388148449039427
69,2025-02-12T10:20:00-05:00,OKLO,BUY,Breakout > $52.41 | ADX=22.4 | RSI=69.1 | Vol spike 1.5x | SPY bullish | SL=$52.23 | TP=$55.26,1871,53.24,1.0,,
70,2025-02-12T10:50:00-05:00,OKLO,SELL,Price $53.04 < 5-SMA $53.12,1871,53.04,1.0,-375.20000000000533,-0.3766575139158541
71,2025-02-12T12:05:00-05:00,OKLO,BUY,Breakout > $54.04 | ADX=31.8 | RSI=60.0 | Vol spike 1.5x | SPY bullish | SL=$53.90 | TP=$55.93,1824,54.58,1.0,,
72,2025-02-12T12:10:00-05:00,OKLO,SELL,Stop loss hit at $53.85 (SL: $53.90),1824,53.85,1.0,-1332.5199999999943,-1.3384772947434385
73,2025-02-12T12:35:00-05:00,OKLO,BUY,Breakout > $54.64 | ADX=37.2 | RSI=80.7 | Vol spike 1.5x | SPY bullish | SL=$54.19 | TP=$55.93,1816,54.77,1.0,,
74,2025-02-12T12:55:00-05:00,OKLO,SELL,Price $54.78 < 5-SMA $54.84,1816,54.78,1.0,17.159999999996387,0.017252591206483342
75,2025-02-13T14:35:00-05:00,OKLO,BUY,Breakout > $53.09 | ADX=32.1 | RSI=86.9 | Vol spike 1.5x | SPY bullish | SL=$53.00 | TP=$53.90,1866,53.3,1.0,,
76,2025-02-13T14:55:00-05:00,OKLO,SELL,Price $53.27 < 5-SMA $53.34,1866,53.27,1.0,-56.97999999998886,-0.05729005377099751
77,2025-02-13T15:10:00-05:00,OKLO,BUY,Breakout > $53.70 | ADX=49.2 | RSI=82.0 | Vol spike 1.5x | SPY bullish | SL=$53.49 | TP=$54.32,1849,53.77,1.0,,
78,2025-02-13T15:30:00-05:00,OKLO,SELL,Price $53.81 < 5-SMA $53.87,1849,53.81,1.0,72.95999999999842,0.07338435973704985
79,2025-02-13T15:35:00-05:00,OKLO,BUY,Breakout > $54.10 | ADX=55.3 | RSI=84.7 | Vol spike 1.5x | SPY bullish | SL=$53.91 | TP=$54.87,1834,54.23,1.0,,
80,2025-02-13T15:45:00-05:00,OKLO,SELL,Take profit hit at $55.17 (TP: $54.87),1834,55.17,1.0,1722.960000000009,1.7323350508280804
81,2025-02-14T10:05:00-05:00,OKLO,BUY,Breakout > $56.67 | ADX=47.5 | RSI=65.9 | Vol spike 1.5x | SPY bullish | SL=$55.94 | TP=$59.51,1744,57.13,1.0,,
82,2025-02-14T10:10:00-05:00,OKLO,SELL,Stop loss hit at $55.81 (SL: $55.94),1744,55.81,1.0,-2303.0800000000004,-2.311500333414563
83,2025-02-18T09:30:00-05:00,OKLO,BUY,Breakout > $53.50 | ADX=39.0 | RSI=60.2 | Vol spike 1.5x | SPY bullish | SL=$53.62 | TP=$55.26,1835,54.17,1.0,,
84,2025-02-18T09:45:00-05:00,OKLO,SELL,Stop loss hit at $53.14 (SL: $53.62),1835,53.14,1.0,-1891.050000000002,-1.9024083289278657
85,2025-02-25T14:45:00-05:00,OKLO,BUY,Breakout > $31.62 | ADX=31.0 | RSI=80.5 | Vol spike 1.5x | SPY bullish | SL=$31.53 | TP=$32.36,3119,31.81,1.0,,
86,2025-02-25T14:55:00-05:00,OKLO,SELL,Price $31.58 < 5-SMA $31.63,3119,31.58,1.0,-718.3700000000014,-0.7240436786704307
87,2025-02-25T15:15:00-05:00,OKLO,BUY,Breakout > $31.95 | ADX=31.8 | RSI=69.5 | Vol spike 1.5x | SPY bullish | SL=$31.77 | TP=$32.68,3091,32.07,1.0,,
88,2025-02-25T15:20:00-05:00,OKLO,SELL,Take profit hit at $32.69 (TP: $32.68),3091,32.69,1.0,1915.4199999999921,1.9322426844839147
89,2025-02-26T09:30:00-05:00,OKLO,BUY,Breakout > $32.98 | ADX=38.5 | RSI=77.9 | Vol spike 1.5x | SPY bullish | SL=$33.61 | TP=$35.18,2910,34.13,1.0,,
90,2025-02-26T09:50:00-05:00,OKLO,SELL,Take profit hit at $35.46 (TP: $35.18),2910,35.46,1.0,3869.299999999995,3.8958188388359516
91,2025-02-26T09:55:00-05:00,OKLO,BUY,Breakout > $35.50 | ADX=48.6 | RSI=78.6 | Vol spike 1.5x | SPY bullish | SL=$34.78 | TP=$36.97,2808,35.51,1.0,,
92,2025-02-26T10:20:00-05:00,OKLO,SELL,Price $35.85 < 5-SMA $36.01,2808,35.85,1.0,953.7200000000096,0.9564642873332262
93,2025-02-28T15:50:00-05:00,OKLO,BUY,Breakout > $33.50 | ADX=28.5 | RSI=63.7 | Vol spike 1.5x | SPY bullish | SL=$33.28 | TP=$34.02,2977,33.53,1.0,,
94,2025-03-03T09:30:00-05:00,OKLO,SELL,Take profit hit at $34.45 (TP: $34.02),2977,34.45,1.0,2737.840000000005,2.7427822192809277
95,2025-03-04T14:00:00-05:00,OKLO,BUY,Breakout > $31.33 | ADX=51.7 | RSI=82.6 | Vol spike 1.5x | SPY bullish | SL=$31.31 | TP=$32.32,3162,31.65,1.0,,
96,2025-03-04T14:25:00-05:00,OKLO,SELL,Price $31.81 < 5-SMA $31.98,3162,31.81,1.0,504.92000000000047,0.5045249569587019
97,2025-03-05T14:05:00-05:00,OKLO,BUY,Breakout > $30.29 | ADX=29.9 | RSI=56.4 | Vol spike 1.5x | SPY bullish | SL=$30.08 | TP=$30.92,3298,30.36,1.0,,
98,2025-03-05T14:25:00-05:00,OKLO,SELL,Price $30.42 < 5-SMA $30.52,3298,30.42,1.0,196.8800000000075,0.19662776590190853
99,2025-03-07T14:20:00-05:00,OKLO,BUY,Breakout > $26.31 | ADX=32.0 | RSI=72.0 | Vol spike 1.5x | SPY bullish | SL=$26.46 | TP=$27.15,3752,26.69,1.0,,
100,2025-03-07T14:25:00-05:00,OKLO,SELL,Stop loss hit at $26.39 (SL: $26.46),3752,26.39,1.0,-1126.6000000000026,-1.1250038445453616
101,2025-03-11T09:40:00-04:00,OKLO,BUY,Breakout > $25.23 | ADX=26.6 | RSI=78.6 | Vol spike 1.5x | SPY bullish | SL=$24.84 | TP=$26.07,3962,25.25,1.0,,
102,2025-03-11T09:55:00-04:00,OKLO,SELL,Price $25.10 < 5-SMA $25.16,3962,25.1,1.0,-595.2999999999944,-0.5950530529830065
103,2025-03-11T11:05:00-04:00,OKLO,BUY,Breakout > $25.70 | ADX=25.5 | RSI=57.4 | Vol spike 1.5x | SPY bullish | SL=$25.41 | TP=$27.30,3840,26.04,1.0,,
104,2025-03-11T11:20:00-04:00,OKLO,SELL,Price $25.77 < 5-SMA $25.82,3840,25.77,1.0,-1037.7999999999984,-1.0378560442263867
105,2025-03-12T09:30:00-04:00,OKLO,BUY,Breakout > $26.34 | ADX=30.0 | RSI=70.0 | Vol spike 1.5x | SPY bullish | SL=$26.88 | TP=$28.13,3659,27.3,1.0,,
106,2025-03-12T09:40:00-04:00,OKLO,SELL,Stop loss hit at $26.87 (SL: $26.88),3659,26.87,1.0,-1574.369999999999,-1.5760768912732481
107,2025-03-14T09:30:00-04:00,OKLO,BUY,Breakout > $25.12 | ADX=37.2 | RSI=64.2 | Vol spike 1.5x | SPY bullish | SL=$25.49 | TP=$26.51,3861,25.83,1.0,,
108,2025-03-14T09:50:00-04:00,OKLO,SELL,Price $25.87 < 5-SMA $25.99,3861,25.87,1.0,153.44000000001043,0.15385443769883983
109,2025-03-14T14:30:00-04:00,OKLO,BUY,Breakout > $27.07 | ADX=31.9 | RSI=72.3 | Vol spike 1.5x | SPY bullish | SL=$27.05 | TP=$27.65,3660,27.25,1.0,,
110,2025-03-14T14:45:00-04:00,OKLO,SELL,Stop loss hit at $27.05 (SL: $27.05),3660,27.05,1.0,-732.9999999999974,-0.7349402422395097
111,2025-03-14T15:50:00-04:00,OKLO,BUY,Breakout > $27.56 | ADX=49.5 | RSI=73.7 | Vol spike 1.5x | SPY bullish | SL=$27.45 | TP=$28.02,3606,27.64,1.0,,
112,2025-03-17T09:30:00-04:00,OKLO,SELL,Take profit hit at $28.35 (TP: $28.02),3606,28.35,1.0,2559.260000000003,2.567711880425612
113,2025-03-17T09:35:00-04:00,OKLO,BUY,Breakout > $28.77 | ADX=54.2 | RSI=90.2 | Vol spike 1.5x | SPY bullish | SL=$28.71 | TP=$29.64,3443,29.02,1.0,,
114,2025-03-17T10:00:00-04:00,OKLO,SELL,Price $29.17 < 5-SMA $29.18,3443,29.17,1.0,515.4500000000073,0.5158789017188964
115,2025-03-19T14:55:00-04:00,OKLO,BUY,Breakout > $27.88 | ADX=41.7 | RSI=73.4 | Vol spike 1.5x | SPY bullish | SL=$27.68 | TP=$28.59,3573,27.98,1.0,,
116,2025-03-19T15:20:00-04:00,OKLO,SELL,Price $27.84 < 5-SMA $28.07,3573,27.84,1.0,-501.220000000002,-0.5013526579132858
117,2025-03-20T09:45:00-04:00,OKLO,BUY,Breakout > $28.44 | ADX=30.4 | RSI=58.0 | Vol spike 1.5x | SPY bullish | SL=$28.29 | TP=$29.45,3484,28.68,1.0,,
118,2025-03-20T09:55:00-04:00,OKLO,SELL,Price $28.43 < 5-SMA $28.44,3484,28.43,1.0,-872.0,-0.8726796429058952
119,2025-03-20T10:15:00-04:00,OKLO,BUY,Breakout > $28.99 | ADX=27.7 | RSI=70.2 | Vol spike 1.5x | SPY bullish | SL=$28.72 | TP=$30.02,3425,29.15,1.0,,
120,2025-03-20T10:25:00-04:00,OKLO,SELL,Price $28.73 < 5-SMA $28.92,3425,28.73,1.0,-1439.4999999999936,-1.4418105013283724
121,2025-03-24T09:30:00-04:00,OKLO,BUY,Breakout > $27.65 | ADX=31.1 | RSI=77.7 | Vol spike 1.5x | SPY bullish | SL=$29.39 | TP=$30.53,3349,29.77,1.0,,
122,2025-03-24T09:45:00-04:00,OKLO,SELL,Take profit hit at $30.83 (TP: $30.53),3349,30.83,1.0,3548.9399999999955,3.5595927933526625
123,2025-03-25T15:50:00-04:00,OKLO,BUY,Breakout > $28.57 | ADX=29.5 | RSI=69.7 | Vol spike 1.5x | SPY bullish | SL=$28.49 | TP=$29.04,3489,28.67,1.0,,
124,2025-03-26T09:35:00-04:00,OKLO,SELL,Take profit hit at $29.64 (TP: $29.04),3489,29.64,1.0,3383.329999999996,3.3822940033467703
125,2025-04-07T09:45:00-04:00,OKLO,BUY,Breakout > $19.90 | ADX=34.6 | RSI=63.7 | Vol spike 1.5x | SPY bullish | SL=$19.45 | TP=$20.86,5039,19.92,1.0,,
126,2025-04-07T09:55:00-04:00,OKLO,SELL,Take profit hit at $21.39 (TP: $20.86),5039,21.39,1.0,7406.3299999999945,7.378448319490303
127,2025-04-07T10:10:00-04:00,OKLO,BUY,Breakout > $21.73 | ADX=35.0 | RSI=80.2 | Vol spike 1.5x | SPY bullish | SL=$21.92 | TP=$24.09,4467,22.64,1.0,,
128,2025-04-07T10:20:00-04:00,OKLO,SELL,Stop loss hit at $21.22 (SL: $21.92),4467,21.22,1.0,-6344.140000000008,-6.273011576338224
129,2025-04-08T09:30:00-04:00,OKLO,BUY,Breakout > $22.69 | ADX=23.7 | RSI=63.1 | Vol spike 1.5x | SPY bullish | SL=$22.47 | TP=$23.78,4386,22.91,1.0,,
130,2025-04-08T09:45:00-04:00,OKLO,SELL,Stop loss hit at $22.29 (SL: $22.47),4386,22.29,1.0,-2720.3200000000043,-2.707210064541456
131,2025-04-09T13:30:00-04:00,OKLO,BUY,Breakout > $22.80 | ADX=63.2 | RSI=82.4 | Vol spike 1.5x | SPY bullish | SL=$22.50 | TP=$23.86,4367,22.95,1.0,,
132,2025-04-09T13:55:00-04:00,OKLO,SELL,Take profit hit at $23.99 (TP: $23.86),4367,23.99,1.0,4540.679999999997,4.530547430671301
133,2025-04-11T13:50:00-04:00,OKLO,BUY,Breakout > $22.57 | ADX=26.9 | RSI=71.8 | Vol spike 1.5x | SPY bullish | SL=$22.54 | TP=$23.10,4429,22.73,1.0,,
134,2025-04-11T14:05:00-04:00,OKLO,SELL,Price $22.67 < 5-SMA $22.70,4429,22.67,1.0,-266.7399999999943,-0.26495902492217493
135,2025-04-14T09:30:00-04:00,OKLO,BUY,Breakout > $22.75 | ADX=33.0 | RSI=76.7 | Vol spike 1.5x | SPY bullish | SL=$23.37 | TP=$24.24,4254,23.66,1.0,,
136,2025-04-14T09:40:00-04:00,OKLO,SELL,Stop loss hit at $23.08 (SL: $23.37),4254,23.08,1.0,-2468.320000000008,-2.4523639392655703
137,2025-04-15T09:30:00-04:00,OKLO,BUY,Breakout > $22.90 | ADX=29.9 | RSI=67.6 | Vol spike 1.5x | SPY bullish | SL=$23.21 | TP=$23.80,4289,23.41,1.0,,
138,2025-04-15T09:40:00-04:00,OKLO,SELL,Stop loss hit at $23.17 (SL: $23.21),4289,23.17,1.0,-1030.3599999999933,-1.0261886457737872
139,2025-04-15T09:45:00-04:00,OKLO,BUY,Breakout > $23.44 | ADX=31.5 | RSI=64.7 | Vol spike 1.5x | SPY bullish | SL=$23.20 | TP=$23.97,4275,23.46,1.0,,
140,2025-04-15T10:00:00-04:00,OKLO,SELL,Price $23.39 < 5-SMA $23.40,4275,23.39,1.0,-300.2500000000012,-0.29937433008450404
141,2025-04-15T15:50:00-04:00,OKLO,BUY,Breakout > $22.86 | ADX=28.5 | RSI=58.6 | Vol spike 1.5x | SPY bullish | SL=$22.82 | TP=$23.15,4373,22.93,1.0,,
142,2025-04-16T09:30:00-04:00,OKLO,SELL,Stop loss hit at $21.83 (SL: $22.82),4373,21.83,1.0,-4811.300000000007,-4.798158324165948
143,2025-04-17T15:40:00-04:00,OKLO,BUY,Breakout > $21.93 | ADX=23.4 | RSI=57.5 | Vol spike 1.5x | SPY bullish | SL=$21.82 | TP=$22.17,4548,21.94,1.0,,
144,2025-04-21T09:30:00-04:00,OKLO,SELL,Stop loss hit at $21.15 (SL: $21.82),4548,21.15,1.0,-3593.9200000000124,-3.6016953398997873
145,2025-04-21T15:40:00-04:00,OKLO,BUY,Breakout > $20.34 | ADX=32.0 | RSI=62.1 | Vol spike 1.5x | SPY bullish | SL=$20.31 | TP=$20.57,4874,20.4,1.0,,
146,2025-04-22T09:30:00-04:00,OKLO,SELL,Take profit hit at $20.77 (TP: $20.57),4874,20.77,1.0,1802.3800000000049,1.8127015224689433
147,2025-04-22T09:45:00-04:00,OKLO,BUY,Breakout > $21.05 | ADX=42.2 | RSI=94.4 | Vol spike 1.5x | SPY bullish | SL=$21.22 | TP=$21.76,4654,21.4,1.0,,
148,2025-04-22T10:05:00-04:00,OKLO,SELL,Price $21.41 < 5-SMA $21.45,4654,21.41,1.0,45.540000000007275,0.0457244524411549
149,2025-04-23T10:00:00-04:00,OKLO,BUY,Breakout > $23.30 | ADX=48.8 | RSI=83.7 | Vol spike 1.5x | SPY bullish | SL=$22.91 | TP=$24.10,4273,23.31,1.0,,
150,2025-04-23T10:40:00-04:00,OKLO,SELL,Price $23.70 < 5-SMA $23.75,4273,23.7,1.0,1665.4700000000025,1.6720809062791588
151,2025-04-28T15:00:00-04:00,OKLO,BUY,Breakout > $23.69 | ADX=54.1 | RSI=79.7 | Vol spike 1.5x | SPY bullish | SL=$23.70 | TP=$23.94,4196,23.78,1.0,,
152,2025-04-28T15:30:00-04:00,OKLO,SELL,Take profit hit at $24.15 (TP: $23.94),4196,24.15,1.0,1551.5199999999893,1.5549115731232859
